,AllNAc,D-Alt,D-Fuc,Fuc,Gal,Gal3S,GalNAc,Glc,GlcA,GlcNAc,Gul,Kdn,L-6dTal,Man,ManNAc,ManNAc6S,Neu5Ac,Neu5Gc,Xyl,Xylf
0,-4794.930515959881508196450266,-50.76416714170698593022302462,-382.3704581511429118436230247,-220.9178176176588945589940247,-10.69268320746763049360644432,-45.08033352164749273708886810,-5929.979767754933616473346647,-498.4286758322248836999970804,-1108.805802654244268183533568,-0.026690957841251401623024748,-47.52925776523503255601945304,-2118.573004200775982926560316,-3.637608870420653840572499025,-84.20175880040600697492302470,-3082.104405964777559708697751,-3097.255313875750902060021266,-1046.544213730745933721833703,-1124.722222136001303146190494,-1198.549489409274191853066966,-1198.283317826986794384146404
1,-2707.761093985118915336391474,-4.28371728435371000000000000,-3900.775824037400806030723386,-270.6330395597651336421538580,-274.5164783849968307657219270,-656.0388525766509670317564744,-2617.782336624686151431638607,-56.56337235289062511925515294,-349.1397516272636091400563140,-83.17384162338135086154733397,-1607.792747227073528560522967,-353.2629019424655139161797094,-1830.515314690734902950686204,-0.013887283995215540817150600,-1031.448217563516717537942204,-3567.289211140344200919169092,-205.4057256564642733701162251,-247.5578441060805235319170794,-37.77788402144274924065476350,-37.74534418882653846354397332
2,-145.3818954119023721820479430,-1858.685994067974189891685681,-4709.821695841486788145587071,-22.4482477577547469412415906,-41.60258401406226175009297860,-1917.074281560920116285869747,-4.52864406563576762235239109,-4.66820197417384857311556394,-3.430031776967479062976893438,-0.602108959774909196584558700,-2404.719323751313160493795221,-4.52864406563572838970712344,-2706.885228058929277367315460,-187.7167454429748294496591463,-4.49691915318368714003325110,-4.52864406563577922978003303,-1.30976824076746468521250593,-2.33141948829948383112670236,-2489.346317493015826257273254,-2489.074331224832251515566924
3,-4024.289962718942967866997866,-9820.577517704029859805053962,-3.361273265595222537500000000,-1.387192240031687489683142503,-0.385752505709561728628313543,-3.872098889361333129116427253,-844.5995297931562259520785852,-4.848302771369773895039884153,-55.80655623402908031079668323,-175.9409954379214366008379460,-4.970711178029211005450794963,-57.22855545419425259429875151,-100.3230537808320674009011444,-795.3962977321264743931397686,-139.3613008500090682936380747,-4207.155697004915379453143234,-58.55758696896681347144025601,-57.34848999910324609904338309,-3846.000652403649066833579558,-4521.613670200047141274769431
4,-2409.788827276731754700950968,-26.93788215837769454351000000,-3065.879271156348954258356446,-682.0875884744101909482754150,-638.5600306913947455349302487,-1280.642005683221395178443199,-3447.189623838115142302686901,-14.68347711253372697793918043,-967.4047615997630744601282922,-24.60426075505327250323759936,-2213.027188715475078563492022,-972.6069801912358467413560080,-223.7767788028461682663888810,-0.017318291022078681368771540,-897.5639059659298037061835380,-3120.758745699861957223378775,-826.6123784086389277285805785,-867.4769250174305466674920877,-4.75781033344103208699741744,-4.757810333441089963433882867
5,-4.70263135733338976000000000,-1787.626211325592375379213353,-1067.691155309981317896752753,-305.7681167548053263091552830,-237.7604087931686695867258872,-249.0453086165591033164041198,-457.1038632849788085504568070,-4.00948775406864944925417668,-434.5693163816788532909000969,-0.084849983808766271097493380,-278.0240887286470053238713143,-436.4529591146754019636085046,-2644.784782964082766605348886,-55.92312611670133060455125440,-2.91625862248634682084548564,-47.45495449311160578029923260,-317.0170748608826795572790444,-436.9914588450313193394935077,-2162.647116322518939448749884,-2164.666217303921121623546936
