,AllNAc,D-6dAlt,D-Alt,D-Fuc,Fuc,Gal,Gal3Me,Gal3S,Gal6Me,GalNAc,GalNAc3/4S,GalNAc3S,GalNAc4S,Galf,Glc,GlcA,GlcA6S,GlcNAc,GlcNAc6S,Gul,Kdn,L-6dGul,L-6dTal,Man,ManNAc,ManNAc3S,ManNAc6S,Neu5Ac,Neu5Ac4Ac,Neu5Ac9Ac,Neu5Gc,Tal,Xyl,Xylf
0,-977.8995758118694643689355247,-5.90608946405181846004330080,-660.5220027686770995842189325,-5.19913770946631150901263100,-4.90417304604662581467579538,-2.43725802301442684857926527,-322.1610058007795356516574210,-22.99584160553816408830106418,-15.17739869311951535232010379,-2.69937043962202257912217849,-13.77492875962023541163506777,-11.23382526028907283626105687,-9.61427348295881437097992368,-702.4927141580279040508001319,-139.7463129525141846982529316,-192.0701330441710550869429530,-195.3155957932422889211772274,-0.19931165090152171123686997,-849.5943976206869235381178524,-12.25173301931667990266744360,-183.8997900407416557944573163,-5.325429329493732119902720391,-5.90638674744191736932707251,-177.4346084286790377906180530,-5.906468724559506379384725601,-776.0207861932921823034864568,-698.6595310443890470821210392,-13.31351389666949707924611826,-191.5708107878779492635052410,-209.2233753763513807409056558,-175.0606974052079121321966587,-44.83294536399251147124002892,-2617.549619519366022143192798,-2581.300262491761326913756586
1,-764.0695551927175723131623126,-6.58499962484079574950000000,-5.48602719550500757865215662,-733.3516763000953565866526236,-10.90753461178961732573934196,-6.120094623812275298528668010,-4.66044310147267229935341276,-632.5461273355770678699365258,-576.9842416786149043802297552,-4.638726026130688389196740190,-556.1439352731041469237050990,-552.4114208196527375892366144,-554.7999747131078707239290120,-136.3363373510624849593843522,-10.43563131125655892952344110,-4.505197942493309690831144705,-6.58463948417315793698380636,-88.26757154185854093586408993,-869.4319807653776858805909902,-744.8889063378282147826447566,-3.32654294615162702667256869,-1943.622644324299775617717251,-6.58469720425721918989271193,-0.635579876390247568071328963,-147.3674339076071015817283357,-516.2012876873400978451799512,-1260.331138617270937461831073,-1.15753315870789405089703008,-5.19834512305325338998481919,-5.89149230361318671292580725,-2.65281385144879491595031458,-7.21513197646798743833626968,-423.5237784431261174228955782,-367.9990899302813878810620834
2,-5.14245531108154432270000000,-64.30467137633850802635269866,-1018.845029327965668048425500,-921.1803783140907093677103558,-106.3291188947079173792138560,-8.254203897313918526174442775,-12.54496264091113184052337567,-612.6893390955875745945538403,-561.3030107406003989702724157,-6.753046866063691890009693827,-558.9132519658665526684894079,-559.6755131837048572505999084,-557.9173638877882215599557431,-71.30752975685252129041933616,-5.01966010088862689261100044,-87.44783931665577568860100542,-89.24759521674652877727320541,-0.030491139844772631043945284,-6.68803793378883088471755146,-644.5223379807786843238176925,-88.62348991245896761996968365,-1809.410093729585933578015215,-79.06927612742896417008947077,-39.66246804360745714319169487,-4.28777682279859312839694968,-6.75187875720550754611264321,-57.23819386263538665623737138,-85.24645713421666872217435681,-88.39407487998412825168897300,-89.23228461790587113157694578,-88.66696736114030980369973887,-94.86652342588371385124472787,-1908.588702734785921024267177,-1873.066170053050329249692467
3,-332.3243361488464504634346049,-19.09900181787310491898602802,-136.5459020663597211824765472,-3.579291464834020997566708879,-1.439203156823269160261289535,-0.352774548877527371537154036,-117.3119594068363226181073420,-4.851115671159187166689462095,-6.797119937895710759554205300,-6.538936004245541857044842025,-5.698541072222424184193274125,-6.106309974685085008358667945,-5.706624047488694787571143025,-226.7511407654295620869275166,-5.107002293249321416016863075,-49.90026843895206538499914396,-50.32435989205887560555250142,-35.85807279001415884317854132,-207.0767768948187600642123964,-6.798782352872638811808129365,-49.49492590017021640311933940,-8.347498933492414878264087485,-38.41192881854202311019891094,-152.7130406900034814013537671,-55.47536876183522340341274604,-210.5698167991353225572350431,-837.5997225069081522648051467,-5.876988898859047357491214185,-51.09021163600294398958885116,-48.21413506570520348829409810,-49.64963584688388171010613172,-5.893751254238748336932048525,-1577.294557339575968398684212,-1509.515398814130144345781059
4,-21.55750839963511748939117238,-20.04387542114169726815338977,-1204.726602274987038256288153,-1518.683690723320488241776109,-75.95048342231984846083529854,-61.25265504576825571947377293,-166.4731006944976729402342138,-765.7551000212066145938835666,-708.3203019415298715639235850,-140.8182590794639307963689184,-704.7132665845999151232692960,-704.9227010928974315045066400,-703.6269817594708954495630733,-247.4843434537826924215679372,-31.52247645426016076944819926,-52.75210198596666744252484746,-53.40551026334900569936438563,-0.074860840472251827457086213,-5.54133194823247998136300996,-819.5026524983261009985123873,-52.91572847850274751136478815,-1627.187792408668089856522466,-43.42075210186009852197883443,-53.46432722448927588644001269,-2.81658235029851514973645336,-178.1262166903329439311886632,-4.77998866940481712136693135,-47.55128334972931194130579954,-53.75547557281874051726276373,-52.58983091437198077281348131,-52.13577459047088801767173530,-56.00582481308496590248257824,-1347.553027395101506774820497,-1346.464061731981304481630633
5,-5.85167875115957111131604142,-752.5793141668875642952861687,-77.44602845077153077725498488,-1515.077092784599703172119457,-609.8033096119457090348963705,-110.0094317549923717310359824,-5.12240224111965890921944805,-691.7266352206070479311055569,-632.2193329791890129411429219,-217.3763038542583848572784608,-630.1728859959842822037552329,-630.6628233093785134142552956,-630.1181999514791240946244956,-6.54486204486632382585233758,-6.64363243026328768857558657,-709.0858541380809646177118230,-770.8936175828602800941494536,-28.22944384118443609489060356,-258.0409597013096791834665154,-814.6236297391530634633787634,-364.3906683805706274293053385,-2850.266068853867572765765896,-833.5986863067382211853767282,-0.02924995122708159021524364,-174.7137718900551381269521531,-259.9010954396033542810865058,-287.2064638021608610043275739,-218.3078481417050627320482415,-698.3735601057649077932363168,-837.7294877594939225044861418,-266.1861257377341450580579210,-728.0056718042893431998852715,-4.46542050318644012920113176,-5.158567683746407022373193391
