,D-Alt(a1-3),D-Fuc(a1-6),Fuc(a1-6),Gal(b1-4),Glc(a1-3),GlcA(b1-3),GlcNAc,GlcNAc(a1-2),GlcNAc(b1-2),GlcNAc(b1-3),GlcNAc(b1-3/4),GlcNAc(b1-4),GlcNAc(b1-6),Gul(b1-4),Man(a1-2),Man(a1-3),Man(a1-6),Man(b1-3/4),Man(b1-4),ManNAc(b1-2),ManNAc(b1-3),Neu5Ac(a2-3),Neu5Gc(a2-3)
0,-2.931731013829005500107033403,-118.2195547952660134677351822,-117.5962818527634047305223524,-13.19631748543055788874811113,-2.982645624996007224685475143,-33.83461752918644229343930889,-1812.143294810297055243900603,-15.60714452620829974565500308,-13.89570434008305657041142994,-90.42296325991011064849534073,-89.14684065645755116104444340,-2.072039168392331457628091539,-110.6032473366968753232597092,-3.717187933546169317885452453,-1.324029451461232909327974643,-0.734507375950005848878180933,-118.2249659074066599003209892,-120.1194254284683161799129834,-40.96046445356162222092540589,-74.46188424172251918127441029,-110.8592498883523731589578604,-44.50688845037688759347238392,-43.50964403880639717802207866
1,-157.6015268519202328681436395,-169.3035625917383018838363983,-167.4511292382141864005085237,-10.72835096783206160374329500,-4.996197971850963513111848237,-18.38411372939271788022203660,-1.978224641711213815349862437,-1.980761299895303528736287077,-1.985207979905167747162615657,-21.91391461328067078526450515,-157.3225746457925625966521161,-0.686909442996060967923870397,-45.92212772873334591886897368,-2.586869016869070300993872537,-6.725964727468726767137514217,-104.9623601530230486005976303,-137.9605995308978781360653375,-22.03378399697778819060654392,-14.75043433299955201667891424,-74.72819598996309873722828487,-31.78393620312684850034371509,-20.31453458891399716600475217,-19.06165856673345846298653446
2,-61.58212996787753533690114314,-148.6722910249515482072407269,-147.2105210598275394572721079,-19.65043025691056560602354328,-43.31783387691777369255105424,-16.48669374160928262513908704,-415.5860475160794083491768332,-16.70475406641645217505096506,-0.211436574011093390107003975,-15.86310407496284457778180126,-134.7175229418668397825543043,-23.00159005577358366929704352,-11.15028654431679715635667030,-50.22400430439077981049049710,-54.51187632526615453754777866,-2.350913040370790775835450712,-38.09175264938258779378702102,-31.00779254150174856914075448,-78.98967035971462579262073734,-2.350921495445048641804712865,-16.35376652543413838397299878,-14.49954725449618215601274870,-14.13825688705992492842041798
3,-218.6576591022982688681552132,-24.37448082905060389757193319,-22.92674566863419304641930964,-0.503859705064797784553739976,-10.53442811701387582858778672,-13.05612648347288441649266249,-3160.166324371866938352712722,-17.84282246188958683275168962,-8.539989576998888520300850666,-23.09441182982961312827498350,-9.455580915319092374242881816,-19.45978799629379277738271400,-18.82602235841464603058879374,-17.48120622111693427106207881,-16.05988946415401155091362943,-134.1451872540325593522103436,-0.927616730013977649486403166,-33.19747224215870321602029982,-47.68180506522065125872893443,-140.7675322170709491652607042,-20.33489696769703593444635412,-11.98410708170371714540050891,-13.22300631710507366241859092
4,-68.59873426057633420711802637,-3.053720071853990778442866484,-1.667425710779852245921907454,-1.229936589600149859859962264,-22.60016793414879634940438089,-30.36584442060419373614770258,-1453.738024376892967967855324,-70.49042898552994442224365654,-9.997984106216227094456765179,-103.3069886157922070009548641,-3.055898868644089584459394964,-0.856495518501033460680758994,-105.7380055081463552957038052,-24.41396533132863217330523432,-31.53715581526396374924670890,-30.66805108336668846780509527,-35.70888609114766859699592427,-123.9714415737894790306107000,-102.5317618643028652680479023,-115.8753146289791063212590592,-114.9677315529571001025512952,-41.36081166119088134997832622,-40.21469362841195193979382293
5,-153.5402274364536762175404782,-89.02067811309765451183354853,-89.01150288516020068052823913,-23.87197162746483845353420444,-28.20463171309194071454500042,-3.418035491919683370327017976,-276.1815847266108064043113272,-3.415449209579327648643687746,-3.008863861694421546995233286,-2.724828752554881652172019526,-106.0111867459043576000672730,-24.85533236098255946081013533,-2.031718646694960136176709546,-27.74123366363510378685233028,-33.91196884668030765444455773,-92.85387177547005176981091882,-13.94246080906944619087057245,-3.417975255487986433736982686,-1.220750991598400218092713876,-71.35546527978863388785355112,-3.417976123717159283213659156,-1.626245607116172455195701336,-2.031695377204976724882370996
