,Man(a1-P-6),GlcNAc6S(b1-2),TalNAc(b1-4),Kdn(a2-6),Neu5Ac9NAc(a2-3),GalNAc(b1-6),GlcNAc(b1-3/6),ManNAc(b1-4),Gal(a1-4),Gal(b1-4),Tal(a1-3),GalNAc(b1-4),Man(a1-3),GalNAc3S(b1-4),D-Fuc(b1-6),ManNAc(a1-2),Gal6Me(b1-4),Man(a1-6),GlcA6S(b1-3),L-6dTal(a1-6),GlcNAc(a1-6),Neu5Ac(a2-6),AllA(b1-3),D-6dAlt(a1-6),D-Alt(a1-6),GlcNAc(b1-2/6),GlcNAc(b1-4),Kdn(a2-3),GulNAc(b1-6),Fuc(a1-3),Gul(a1-4),Tal(b1-3),Man6Me(a1-2),GulNAc(b1-4),GalNAc(b1-3),Man(b1-2),Glc(a1-6),Neu5Ac(a2-2),GlcN(b1-2),L-6dGul(a1-2),ManNAc3S(b1-2),Gal(a1-2),Glc(a1-2),Galf(b1-2),Fuc(a1-3/4),Xyl(b1-2),Xyl(a1-2),GlcA(a1-3),AllNAc(a1-6),Man4S(a1-3),L-6dTal(a1-3),Man(b1-6),L-6dTal(a1-2),Man(a1-3/6),Neu(a2-6),Gul(a1-3),Neu5Ac(a2-3/6),AllNAc(b1-3),GlcNAc(b1-2),6dTal(a1-2),ManNAc6S(b1-2),D-6dAlt(b1-3),Gal6Me(a1-4),ManNAc(b1-3),Neu5Gc(a2-4),D-Fuc(a1-6),Neu5Gc(a2-6),L-6dGul(a1-6),Neu5Ac9Ac(a2-3),Man(a1-4),GlcNAc6S(b1-4),GalNAc3/4S(b1-4),Man(b1-3),Glc(b1-4),Gul3Me(b1-6),L-6dGul(a1-3),Neu5Ac4Ac(a2-3),Man6P(a1-6),GlcA3S(b1-3),Neu5Ac9Ac(a2-6),Glc(b1-2),GlcNAc(b1-4/6),Gal3S(b1-4),Man4S(a1-6),Neu5Ac(a2-8),Gal3Me(b1-3),Man6P(b1-2),Gal6N(b1-4),D-Fuc(a1-3),L-Gul(a1-2),Gal6S(b1-4),GalNAc(a1-3),D-Alt(a1-3),Gal(b1-6),GlcA(b1-3),Fuc(a1-6),GlcNAc(b1-3),Glc(a1-4),Gul(b1-4),AllNAc(b1-2),Galf(a1-2),L-Xyl(b1-2),Man(a1-2),Neu5Ac4Ac(a2-6),Gal(a1-3),Fuc(a1-4),Gal(b1-3/4),Man2Me(a1-6),GlcNAc(b1-P-6),Fuc(a1-3/6),GlcNAc(a1-P-6),Gal(b1-3),D-Fuc(a1-2),All(a1-4),Neu5Ac(a2-4),Xylf(b1-2),GalNAc(b1-2),L-TalNAc(a1-2),Gul(b1-3),ManNAc(b1-6),Neu5Ac(a2-4/6),GlcNAc(a1-2),Man(b1-3/4),Glc(a1-3),AllNAc(b1-6),Neu5Ac4NAc(a2-6),GalNAc4S(b1-4),Gal3Me(b1-6),Neu5Gc(a2-3),Fuc(b1-6),Tal(b1-4),Tal(a1-4),GlcNAc(b1-3/4),ManNAc(b1-2),GlcNAc(b1-2/4),Glc(a1-2/3),Man6P(a1-2),Neu(a2-3),AllNAc(b1-4),Gal4Me(b1-3),Glc(b1-3),GlcNAc3S(b1-2),Man(b1-4),Fuc(b1-3),Man6P(a1-3),D-Alt(a1-2),GlcNAc(a1-3),Neu5Ac(a2-3),6dGul(a1-6),GlcNAc,D-6dAlt(b1-2),GlcNAc(a1-4),6dTal(a1-6),GlcNAc(b1-6),Fuc(a1-2),All(a1-3),Tyv(b1-3),Ara(a1-4),GlcNAc(b1-P-4)
0,-39.03714802822687854173646993,-4.732294673834384038198911882,-31.71042411231146802039115808,-32.29284540859325244556186885,-37.29200589413137963564760690,-42.39471908951443569080740294,-8.917338766438916400315319082,-23.35719913708609390528925133,-29.77625009988605934918213689,-13.09325699385270299372068839,-37.21643117477064565232395496,-23.47798987396176508615769538,-6.576564931955935209765894672,-28.04122298976300191335672128,-5.720726244426023696972095552,-8.632316601042977200742933582,-29.09456315660247045637848541,-15.46118310414778507642435857,-36.94535551781765198150782000,-6.493916147934918898854162162,-39.25636099660146678022117002,-29.70198242336362826784362039,-38.24220998181071895455149722,-8.285675719955300071194753952,-24.71543963849651023203998652,-18.98100447732098628335445632,-14.25463626867879134059296882,-29.31367521812946464402515250,-42.45171627871304972485938559,-3.545534608201907437121590649,-37.94531141148463185601457928,-22.39930059796895872189950539,-8.286807102679543146332155762,-30.19343985220060531798522403,-21.40874776102863716087091154,-6.822372079910714764470878022,-57.01564355723159499695171660,-51.33463327627535029301007696,-28.21306768433674707893534876,-34.20756806825898437861205135,-8.496255492756370809114138262,-22.24495371594849053335811371,-5.858079892169565757978074562,-23.57375433187114903483580289,-44.23569492992932435697865738,-83.98649836116810481738977859,-87.50374380009565326181224599,-41.75485436825222990938239143,-41.29299252946953917308646112,-26.05174663661684966828132116,-21.95792471568980712832492445,-10.93234188473108117026626849,-34.67294234781518579270390951,-13.70840747088964321097163977,-38.08806664650971052667977675,-37.77678479417587821962945257,-33.80280944096209095628392887,-37.01694133545018013524524004,-1.678360486569481214092501522,-37.40632517922021228139605282,-6.270765871823634173114519332,-27.18332705102702225261358715,-37.33122588718421027258333733,-25.56762552657023283580748995,-37.57578867927270737302221115,-2.388522108129910093322265702,-31.72848292458923986473272999,-5.289943375861896378376377412,-38.73375917929475165984968167,-7.482725308069612966824619892,-22.64322720373596564967564493,-27.28277088568501873312103704,-22.20971570081668635895926664,-7.984354115608752805594583102,-58.81667402678034600690933596,-29.67903160830636587978739353,-36.47698849962218543134698629,-57.87630625881722189790115671,-37.19922362155133571403502115,-33.97359444717429327310632537,-26.69950379616115048052457002,-21.32222877166255789773992871,-26.44364929978292729144992520,-58.47352057763100620011284569,-24.05502079338196482087690686,-15.63504887304789394254921399,-32.21188102934629522992936995,-30.18006247272259104567862825,-4.957796016903509328569757000,-10.77082422288682859469610143,-41.63893802402471102164944065,-19.49926330756133788143516460,-14.57037886107275934128973507,-21.84311021070247334055212264,-35.00735676355798364982961008,-0.642776029524169408341943137,-11.74959270049181171949672738,-32.61719425083779909131345584,-28.36914472855843810900017696,-8.301646063171043946595992252,-6.476030020887499460960100672,-83.34343539679550345122702716,-2.506702161162400941772031412,-39.81719954551395041195448587,-21.40954380767075743798739598,-36.74283541804053888429848661,-28.53796069071735569648104151,-25.37721397785426683565075267,-41.92830307563280140303976114,-6.899381236363067754309174772,-8.007845260522356510882766602,-19.06882049610146451441625495,-37.60592842515073348476725611,-48.91426826303140676145085124,-36.66904965373477083353212718,-85.52346957300529677201859747,-25.19335960891783586995498558,-27.88474330059965927329609520,-27.89035806644012211524211775,-21.63626187818874767095227171,-37.12831763854952065716325281,-8.400816669913608872410156622,-51.43598611494223653394653150,-9.810740368308106283875742832,-32.19434679651384764848839350,-38.24137796425528956046173639,-26.74568872920391790472457542,-27.10757691486145311587397821,-30.82730090178955388404187959,-5.194641559427217603289708472,-27.23602833399906066429846299,-33.94204632274144425871331198,-14.68268354701824925928279367,-3.366229324911709323860265302,-6.150663522033322027218955362,-35.12707941705537569639695316,-6.767855373964627483576081362,-33.38234379650781813293159407,-19.86266823860934786363587047,-18.26773016513668449217662336,-34.44532123856819236656362966,-8.636192289240873780896167062,-33.85636587436919845059224107,-8.336328751965675483964942362,-26.11891331178458191676770785,-8.296196810448082690857078062,-25.50859951655013305255396874,-23.81164915353327208017595870,-5.887780336080761554359924262,-72.55964188311402865604371651,-39.51937419766288012569947256,-21.31057531948316771809123436,-8.285675636153824759739176612,-11.17131472511169206907352069,-31.74447391017627547885872971,-30.61508214381348683314913995,-32.02218855072659632193773662,-37.39531583280495326883959814,-25.65468586781387639262660918
1,-7.070356385619785660883177009,-11.14956954075191221916590107,-13.25486897781620867575251892,-4.946950243787294373006588339,-11.33281574583772344114791957,-16.53029279458630624353054453,-19.81330650951366366500675092,-8.101653614517436131680198509,-4.227938597746170252058367269,-1.494032484485974838308188409,-9.075906823898974895517961619,-4.697043052273329376050481559,-6.651549422631100492381122962,-8.428412618443096295120610819,-38.62941698228825167577178992,-21.54156116992628610883978119,-7.708431835566240624599433729,-10.05975558476018056153058935,-8.372669577425064228127774099,-38.52938551738532554029545960,-9.226951492594747377522886539,-2.630699354813521967918426879,-9.455421428423235511749831579,-39.48055683841644767595208998,-12.01321191381046245052125135,-16.55403611932004681058195025,-5.067613049517561599250086079,-5.550532873136086686758418709,-14.71014389653065467758252719,-5.082729219651972777654278079,-9.512678387776244652798027839,-6.455050011756748008750135449,-21.68186899113740692087096159,-10.19604246785002551408507871,-10.24478138983996546055749242,-6.812492251616613350060206209,-26.77572171844251248541956229,-22.40441902405172664009280056,-11.03220630566501102466379123,-9.044621415970035597729310249,-20.75852888344420206168092484,-6.874092766376495391582082539,-4.131278535930532616058198879,-41.92401272047568084690463233,-14.74571286328314721020968644,-28.31563106776159654472537597,-32.49005283553643202328790145,-10.52080085103268419266560103,-12.49554761705664026726299140,-39.42751335942765999065052739,-11.86970237058591708841130274,-8.935651154589327380921580469,-6.948305930383182659958628999,-13.17255810239461041855539289,-7.441426122948110755224095959,-8.427985583045816977186318729,-5.106932471269528957674823789,-8.171379554402519345515390879,-6.779128634215172113801735409,-8.555270519808127184252772319,-21.11689299738868868671786808,-17.36712062678443447247328487,-10.75943471404540598329008024,-5.206872825280359248266523489,-9.967120921357821320860752919,-10.80736850047796360047412347,-7.939848517564941452563803749,-37.83384312675719537327323505,-11.13394338713049236343470266,-8.745214675139198932029935579,-20.59515965234690191021815198,-7.261039245251087474954031899,-16.17678325594364583989731735,-6.468440645571030181928993549,-7.478119034629991595697042569,-24.73231122274315533597963975,-8.504067568574445325046174609,-28.04303869110952244609904285,-9.251260773550058309864101869,-7.189200200594111298123056269,-8.004326307588990407355693779,-8.963052849945892412267718189,-7.664840086561521038758020149,-27.32180726676872841073059040,-7.996600665792936777145220739,-5.669749956067195503755110719,-11.85001511807329992708227598,-9.272901426893719215925071969,-11.67600408497834188669382538,-20.11703278579641802696900015,-12.63349053751977216042392723,-14.06030528924533313779521458,-9.879810124901610282354216609,-10.50090683121459315307767030,-5.570066953791337779475041379,-7.089723017374639201742077429,-1.411177101999867840249664259,-14.23217567209534619649545681,-7.233629141886195456796097449,-25.91129442360474890081314989,-20.77547854058426365389848091,-32.51404531495873614841366895,-3.311839574476641667857001389,-6.890601788782499325653674199,-3.717149357457825298509807529,-5.032191872774807467233087959,-8.422983833932217469748643379,-13.58999592834861913668606835,-8.105434528516627855870022649,-40.41142008584845368085777782,-6.390386007306464988024543999,-2.996474463596033685613922669,-11.03169193112420974350290308,-9.327401471975950910602345039,-6.270456024429285225336106969,-30.34814615410092324849154741,-11.57488967496022216613556896,-17.29299103627769060651249831,-8.043470943069600296624442019,-20.62950700455086660992832782,-9.272350806615745702532745039,-14.76330033224580236898845057,-42.16848647969985724342573580,-3.235156042766863855692099509,-6.231859850487566676828606249,-10.47386412468623562673441123,-7.776220576941588784148752729,-3.804598834131815318798392989,-5.690541790026200008681325399,-31.05385090759412993810601657,-4.695922890170377012452966869,-8.118972991036860055018630879,-24.98073111402189545501180008,-15.48643509044756210581537588,-11.34828527614696611482917728,-7.507884254829334174995453469,-12.57034036642469126275091999,-6.378825841677234728717173329,-21.88253807054838289420392534,-16.90092148359913089458594740,-6.099395262208365362607789429,-21.01484279530100003346295364,-23.67144489103176932491694627,-41.15758994145550177349657255,-38.15049085209635574164028523,-24.71469289155169603922786186,-11.34571841076010835358928443,-2.330260575138490738926352059,-38.60677048497152175987389715,-284.9884367729170715864732617,-9.116500482118651379019743499,-24.57056068976699922778455521,-42.12902960277560132118047405,-3.533309081673459508046380169,-3.736478690391674830124782859,-8.173105094186963972677171099,-5.643913057164478987694614979,-8.354033618009126574279105609,-9.026032788409193776448979339
2,-8.877354657202943184774943424,-4.604654071851536787375005964,-36.26847995605677666508389226,-22.96472643422739271607654443,-28.32876561123663237672017578,-8.853609973159361466619969634,-11.95577771945225750651869247,-11.37365474416757026712409476,-23.25258851917637281224687111,-11.96904703426256771480109962,-29.47464210239246385269089161,-19.97470153730453267854190418,-4.842056473429183893182759984,-33.38978379837969104325004161,-26.93148629734166986749055767,-10.26997128002443463199378590,-33.90297151144670421877524527,-5.183270788024836638348744929,-26.73770514186807814206234120,-26.58557687590444223030970311,-7.139084183633898923800096254,-23.58191630497322758565460697,-28.16461584797992413748608634,-27.12246583077390316428088128,-7.787465676693320945306160594,-7.094039881188802424911569724,-2.730865823576754829452351634,-20.07923937840297557113020676,-8.861697202576296500671952304,-12.16316456176075521505477899,-27.49242329664355704152456232,-15.91447006493850245616750891,-15.64438328896435780559175514,-38.96788530385167966002936124,-14.50967510864548086838444304,-8.747539822398733757486290464,-19.06424529978378321763021320,-39.90296249428212548715733311,-9.581038116851480337721662094,-19.16117072046382914573585772,-11.75075284582363739696905277,-14.39223808834561930059393787,-10.55937198361676551391359492,-10.20930025624419339316573889,-47.78954158258062296851088420,-55.66447201744975966396043609,-65.13960132527787281779698935,-28.73908110614251536276944721,-7.473346443570299505483822414,-18.67564518928782109007516870,-9.809558550523815454047383364,-7.759179337774451027067967524,-25.44240718664277630046858509,-7.845749775816360343503316434,-26.81739641561683487199506249,-29.03990742652604569291607485,-21.00956958742837808879516656,-23.42365343136015519969105355,-0.529896142920989329630695134,-28.58558208987834643562972841,-7.075002298073324731072750304,-13.11215696810761919070754636,-33.27075475541451017998151044,-16.45732062126056574168855244,-28.49469290880920648134076150,-21.64180148466840611452133075,-22.29940790994356857053709018,-24.35888028716226437131390276,-28.64087961390830616309476070,-8.156523399938512658803313404,-10.42327633172832428025299906,-24.14826364280857814228394869,-8.637458846238838634546344364,-7.592349954915391611540281994,-23.76655284398102319320303735,-15.80451638323493431024828910,-27.45871943129848201570208145,-20.44786846299527945101576844,-29.90044215487255930736149923,-25.41969059481374095468210893,-8.241354400828495811148162724,-6.912391119813758065294578434,-31.53646575636097927879114034,-20.08067225417120110562839109,-11.48051889606871840459209832,-13.95412935481589560985153435,-9.268191591216180520969957634,-31.70720792421758140201837919,-17.77860721642609627903708301,-11.35259861901715247275007970,-41.61420699862493704776077768,-9.212752233854025069824581494,-9.850084741472093923870994424,-7.744364580708672325796706274,-25.43930145992789837358434432,-17.56288536623117528373857908,-10.41514056387554924259118841,-30.19742078786527089760999854,-24.81045675534497583938704275,-14.14666473590025877228851237,-11.01253252182039120424171894,-56.33859773655467089432204458,-3.637258213504538300506079424,-26.48544278281976932630958104,-12.61685859852352934928052116,-34.39800283825962468625695729,-21.57364224611277798630355940,-12.40268944972001598450944618,-10.98950228689545596204324800,-29.00766360269902906770695325,-8.448529651158096195131722954,-17.21561189183420247489967261,-24.44024752161513425328294168,-31.82327616235811445337320619,-26.87104423510320473530384884,-57.39379543870459661824606267,-9.724018614050573928448431094,-17.24753206089592319659223655,-20.59634143432279281541689755,-9.483486264336038160220597984,-29.04230932195672677363244257,-5.425432815181750813271371354,-67.68597033422650462830191646,-18.25099398464945604001027701,-3.778490939016673350064340924,-27.05039104237119366684832088,-33.57173880760589251763471375,-21.05122801033147350513818372,-21.25972535653116405786924257,-19.71507298859907499301233561,-20.63250386371646811199400904,-28.11801031936153005271107814,-13.91525744407822308527966953,-3.116007053727956587029131604,-6.510053455683352605517654014,-25.70264416175170010177937191,-7.270041956428317319141419184,-25.53069468231732141759263145,-7.370733475807831605792904154,-13.24975533898888233956289821,-24.12676834600972205779486403,-10.79977805794699136875108157,-22.01414547329653680189912134,-19.78067067819349181141610358,-17.16304595377658759937466760,-12.43875121636002378122345463,-12.04981209683159770141266226,-13.42003437831855885264775028,-27.33480006985486501852359708,-428.2837602744117527681633602,-27.95265560040449473739669005,-9.520028803604163996490480374,-28.54531853503792922119471756,-1.544948439096868705170174744,-21.94143388293426675490139384,-28.23695377056870138317377877,-23.60027261503528980151983439,-31.90870235717623875926822485,-12.30456555034002728514122183
3,-15.17863763039407399188166700,-32.00880091356218165837210452,-9.284310527687546101980244805,-20.00475091897522030321503736,-19.21283794871706749151673100,-43.44444851145691188516695664,-38.20513327216015113007930496,-33.23500703535503909304747720,-6.796245017222649516744059445,-0.813312007881765968446194645,-18.40192535499660628339784494,-5.117587344184977704271466645,-15.94572798143347602621353816,-9.021006311755360746131904405,-61.65866987396674020279338068,-56.75913966928735169491275104,-8.887935873711744212063869985,-9.193723288787232335118253814,-18.94295048163469834991254118,-62.56805067726847040418618004,-36.48816391647935034489389548,-5.522019181593271076090275305,-21.02620519757805438890243540,-64.16906556505036150806737534,-19.26366724804398373803484060,-41.25037639178922033783066800,-13.61982999545805524167162390,-11.91429859775032568323032534,-41.36878362807119991921893930,-4.002128186527838533158670002,-17.70761467555369281028220902,-11.67194279597295087082419936,-46.27943393884396778167030522,-10.47227753375677075681952870,-26.76803511459714544148539798,-12.54695412252914033045856756,-40.90616345442186750352599574,-36.64732562985799565207812646,-46.94241822186608843269096718,-9.867865428006618461280384135,-53.71568388135768741265751992,-10.84388905499153895246111904,-9.520000044656504675958360465,-35.20623621439742975891196304,-9.895956009849384312280951755,-44.37901046208112276692477258,-46.66428001997656699537837608,-21.05171740841668364416237926,-50.03680447830611353042688440,-57.55050721846949620713342972,-20.48074423799307496154163048,-26.29420907342261034850379582,-14.93434625387331249091707802,-25.18643533724110710491960454,-18.78081933526047323381590326,-12.43331177146023809535856936,-12.72387974545957641488182540,-37.87010047673933250279466850,-23.00305187518238294229714558,-18.45861447655012368432022134,-44.35678746730339160069352894,-20.95385980015885064974071926,-13.31359048698833193126024798,-20.62827401583048546761187868,-20.47946589331429651978230534,-8.814031132469487507542854916,-9.605376378477222129007976525,-61.19004029167773176510707350,-20.59965481004673943737801684,-12.62647497482031215957807760,-42.45262433318225702546532650,-7.881126886044273067597435705,-30.77133303126196173367403934,-7.324020523806449064287305055,-22.30272229117513621628735296,-22.42692037863652580725139780,-18.71501321617160077433048320,-49.44023994028172983636899732,-18.69143130986462552173586620,-18.16165744284942575184931776,-17.49230123127701041349837606,-37.19977244915634794368359376,-5.523423619244346472491941295,-40.29469018280288502646910594,-12.95577209337435682372661668,-21.49780751314262310149700244,-21.06196674388436532855750752,-7.888361864616643571993113505,-5.975930460445795354982554622,-37.11309802601454793809066346,-11.63757438742024024796449522,-30.20523190279909836759930570,-15.10216407018441640788592104,-27.80808645644211452318982642,-16.01070144303262755929171804,-8.461354045498901141524192676,-18.89604628737042001562180082,-8.182347985859320313511530615,-7.021796918914152844807218355,-37.77938955138078175989984140,-32.95815051311271580949824388,-45.40450170472824744948500824,-9.705801906286458884742004915,-17.45661289157316678493798278,-11.85822505566525228249028868,-6.741319193583272995778648195,-8.059014904942186029311272605,-26.57497976126021912381421038,-12.88042422999374474644500376,-64.63900644676538387841310922,-11.48051332560754414133324908,-3.533835441367027663937429345,-13.52603417132340045626838894,-19.49968840016438204393735770,-12.73267527023995275096743154,-43.82617296750829004235069286,-46.29208919754351184143941794,-40.99623769646035273327589366,-8.641008256486858753942609375,-61.59788857631811066186901432,-19.39254351114235795019893502,-38.79867987610098579376125058,-6.282082374110191768936630995,-14.90879192851086312222172158,-37.01333258077994288978517288,-18.68873529044201048116873572,-8.715514231257175230078183375,-14.16359632668313092932167628,-12.70635865955083724654321572,-53.63486407606141099805992512,-11.79817955738564146710386012,-12.54630545305891823830931938,-75.44342994122192730387326948,-30.40474712873101955273129494,-31.69665099113774456661290922,-12.24226035791091652863123072,-27.22267261668633244565188486,-14.44632893086490674738461626,-41.58977766249708045933877670,-31.37076982232418036890110160,-14.26666982417037414892614510,-53.85688059339328838443954872,-0.725834627818406481597659895,-56.72182569688911553150880636,-56.75787286887713033390817806,-48.32663544697975274059297278,-27.23767014156475834071742646,-10.73294031830597183473625986,-62.19784911831718396796566792,-360.9620632433045459137538083,-23.21090130208915966128100128,-42.74167884669765108906184518,-66.72064965869551854507119448,-21.42455520777901513291694562,-12.40118979453741814507141624,-34.17580045147222705917659224,-18.71546405076310551800039282,-11.26538257462358569754000492,-27.74368212445416572331297208
4,-22.33567551481113947219922934,-30.13229487388542864680944488,-22.72831901029489527459362125,-3.905351755240823794798458476,-7.823910627130736601096879046,-56.62726715496815856394554440,-28.98843397961043214367604555,-12.43156078861873783294131883,-3.844731407465848690402353336,-9.848936426633190106764514436,-8.248934463707940143267208326,-4.350968924546878155249102646,-10.30788382982866466917718224,-19.35552476894249410864002506,-52.60147037496007661846183653,-40.19598514277147680307704375,-19.97964939265609476238109319,-1.606811267844367063492668576,-5.990502026641003275821049136,-55.16936119172689711680964179,-46.01299123051022476781054035,-1.872823457806163408559463016,-8.169990654493412583526339396,-54.03163256152927182957258021,-23.96500309196432903766195368,-43.90328367409905156244655251,-8.005698622361026455779220061,-3.754244235358207468279900966,-56.04985704382867759799752706,-12.08602383473742120694295198,-7.835278638150537755146664596,-10.03004475962143213106277591,-30.45414848573330009189530623,-22.74246729723665307377707019,-28.64234205016366387474999864,-13.63996545326621406316370004,-29.79189806059909506623008578,-8.654196427390177497542501376,-37.94742139682348154019568874,-16.83534444807820303991405324,-37.32666426562208065465708057,-10.19354977712582761646361287,-12.91534069094873068094631694,-41.14094134273813333307280105,-28.75248740920479220301103426,-3.618633091424921015000164156,-6.972039516393779349996726796,-8.811056680278918856324901856,-51.52972653160925951802608677,-39.43301504176230854737716161,-27.23417966657206772785833526,-26.88236791201765641811440906,-7.510455945429670595070499136,-4.304694306955182309657972706,-6.875297728730303125619497696,-7.618033476424277301613555406,-4.008326941268584869603136056,-15.68936563394346014513552404,-20.41756091594422727067933228,-9.921603440219204056843072456,-34.76886450399062185437675683,-29.51638071342479825765111228,-20.00110280060761199713737274,-9.553259660614084424932975146,-8.908368088065579359479897006,-26.96912013998082892983209729,-3.710523707466547645953550776,-51.15040074705410904986260415,-7.007733357210308130945288626,-21.60139268788414458080680640,-42.76033476698214698480956145,-19.06657812486031331014558070,-32.35732841365337546573175857,-15.89901224611835008746088153,-14.90522221374829672951285869,-32.58388903324027832696265781,-7.784658343392365606225385996,-31.29649091891401646463947298,-7.409239076523727373836569966,-8.511165898918511272383012406,-21.07512919120256512773060578,-34.52423778879501287009700820,-16.03131071325981408869048548,-30.67949887083278039089598957,-18.58360992163854810867491679,-9.094241231658772287714192026,-27.74762100340729443446001430,-21.67696446340678581209453348,-26.52430967320859032399076685,-28.28880833377388334586506378,-24.99756629241993274411862831,-17.62713255820294035309800336,-14.67105752352412853441377594,-32.24226080925249755589127934,-5.090237030178947255757382176,-14.41614141924308210966577012,-5.099721164071401572240726756,-19.14999431302654104996683039,-20.41098569063086506074819292,-42.41268633292383881271287639,-29.60929588065006995861566807,-8.581480388696648154350056216,-9.731693277603009058081669526,-6.283136942094038266832885586,-3.133517388615800447020382946,-25.62041810650422424275294123,-18.08029506100534439298977997,-30.87345597329494585746293917,-27.30649803226557938481235177,-58.69862151197940372688698439,-19.57234943970293201966043563,-8.303130454120169931184031396,-5.457964205085371287363788236,-19.58759350805246257895401969,-13.88115591452191400636847278,-4.669454852504884672545211056,-37.81909969762313815667555853,-36.74133733116687513665514581,-10.94537571711057895420109365,-57.32220476919277551117006420,-8.204979312792260921721551786,-32.49222223113942722938933121,-40.44713493361035419579910811,-10.02228610567830083430005729,-47.05541240227545411439240726,-7.421143162548600698584105276,-19.36930219319013557382225243,-12.85732001133820933395697874,-2.644359583503283089006933606,-47.43575330002532117127371242,-14.01150237205143094575971276,-6.864380828420884652713184366,-65.37276213995298798263572579,-30.22537431087197629498005813,-32.49014952047787266186975531,-14.62435735978636394640692152,-27.29966854454816850423722652,-6.712358927888724442973183856,-25.85292264340234724903873433,-33.06571875284771881185561015,-11.53212294825932453315652884,-37.87322174476565462643910937,-17.24573762656948121188249453,-51.25002595647517127334396709,-38.69859668264724264574697101,-27.36784054174798462797835513,-32.81777165463631207436615525,-1.250929464519675626816914916,-55.25131479913281437154808954,-744.9831450534939893766125982,-8.202989336396871055607957136,-37.59499791992370226413786239,-55.22958432540695553769465624,-26.23010265751713788070887741,-3.166908504042425221819789916,-14.51719257984764347658211471,-9.443544089893752059516184996,-22.08650399041910640429736868,-27.66969243671751505826601631
