-1.513046599516910229e+00,-4.014431893038590715e+00,-1.950013967101357215e+00,-1.702741838796480112e+00,-8.272423697326211078e-01
-1.654299044686095232e+00,-1.794963030636308687e+00,-1.744150859015787924e+00,-1.901174193288598602e+00,-1.144277535719661731e+00
-1.208724477777951778e+00,-1.168352676688008573e+00,-2.712676995631583932e+00,-1.918614080406286782e+00,-1.729493266456758827e+00
-1.352661611479078374e+00,-9.467015727640263334e-01,-2.397744787809330980e+00,-1.569795846253505767e+00,-2.911030532253752856e+00
-8.305325966175461927e-01,-2.547825380118198701e+00,-1.651967842095912298e+00,-2.701901787733187010e+00,-1.482007951192526818e+00
