,Xylf,D-Alt,L-6dGul,GlcA,Glc,ManNAc,Man,D-Fuc,Gal3S,AllNAc,Kdn,L-6dTal,GlcNAc,GalNAc,Gal,Neu5Ac9Ac,Neu5Gc,Xyl,GalNAc3/4S,GalNAc3S,Neu5Ac,Fuc,Gul,GlcNAc6S,ManNAc6S
0,-6.594942739936568413800,-6.792536335017461367712,-9.0040025357400092374226,-6.610056168092573417385,-5.231232239857163278233,-4.490500416212566671510,-1.095314336127732236219,-4.882635735175300367908,-6.522544589834490635955,-6.466748463170774023598,-5.248686730580124019508,-6.891380903105953043584,-1.204435751118023027998,-6.105678020671807248150,-1.464940599181419775426,-6.647036741210961772440,-4.038692296305754029937,-6.152749278468115278809,-7.306495316751017053906,-7.447105507458393394850,-3.204624173608388871445,-3.579889292024907616458,-6.479512553225492719904,-6.469665849562132295328,-6.766402474290290094539
1,-6.515355031902396718800,-9.651447139783318586681,-7.2431500490282359924226,-5.056076092520990956385,-4.916972390636941493233,-8.282205587113977398792,-1.145845704737902091290,-6.622056872475802082908,-5.255919631268061460955,-6.010563873358877781436,-4.330221123586363924508,-7.960753501778969879823,-0.948420287488069005623,-5.761422536934639343150,-1.960078773001627951326,-7.043605017511843962440,-4.151606787269427704937,-8.956056371674022438809,-5.753768165111575368906,-7.185240054371509759850,-2.861150316841748441445,-3.441085861070103557458,-6.995355203501625604904,-6.874481261755007019997,-8.961518708835243860914
2,-5.528903892775110209760,-5.274411158126153081341,-10.7275973700897336183826,-5.045850131166332458345,-4.761793536760095779193,-3.447079346752451511752,-2.535727658474324846250,-4.424572608809316478868,-6.762305828514800746915,-6.154634612619453044896,-4.856304591661047360468,-6.514819376852040187483,-0.438520980587359914183,-4.070616175656705559110,-3.029276413743829777286,-7.454916367489826208400,-6.241650924074236319897,-5.428914281381329447769,-6.250993958382222534866,-7.951996747301807805810,-2.925034755752695080405,-2.793830139998213898418,-6.958350514486260360864,-7.625996646222476646957,-5.414916730168825260074
3,-6.065571933473946358620,-8.483014189947268416001,-6.2214782875353651482426,-5.761377800814737038205,-4.439819711037483269053,-4.901313141320834039612,-1.123309078284500199110,-3.809084450421323056728,-5.721189922056197071775,-7.299325011871129797256,-5.903485055191717700328,-6.649756063645416120143,-1.799678812473398186043,-4.614524753998604232970,-1.189050940349200164146,-7.195513753368275428260,-4.183952516252015405757,-7.512828877882689753629,-6.130565541121150220726,-6.943389041579867825670,-3.306713780367740336265,-2.521461388127625082278,-7.072539575952528311724,-7.750472341462274835817,-9.778424723321241910234
4,-7.235366436873766839904,-10.818026536313264763085,-6.7882664864015519728266,-6.744167618437997944789,-5.894749142459051993237,-6.768643543305393874696,-0.970897788721889152694,-5.509280370828493543312,-7.073698962850577449359,-6.402244433958196690140,-5.413379541493792593912,-7.517157485653473723227,-0.909652128427717033627,-7.211777254488284657054,-2.521931915417060515130,-7.488195000953492282944,-5.601108954486329740341,-5.959783405811949152513,-7.286661543973890419310,-6.643149646384850279254,-3.252252150641122297549,-2.649094661965530173862,-10.001671623666349175308,-7.721329545488745252401,-7.998722516220083405318
