-2.771954311685791481e+02,-2.667067979727875490e-05,-5.091844248075435644e+02,-1.290164615991809796e+03,-4.543635595934637195e+02,-8.773922797403174627e+02,-1.276762403847601945e+03,-5.284108368027483493e+02,-5.751048465139602968e+02,-1.263883614669613280e+03,-2.882487140209821064e+03,-1.053195906577460583e+01,-5.317266176771781829e+02,-1.898893025785822829e+03,-2.946805280247893393e+02
-8.369046929919683180e+02,-6.259036947960893258e+02,-2.157278888139043532e-02,-6.461727299627845014e+02,-1.478533416791843820e+02,-4.763545116538176671e+02,-1.282375728478551196e+02,-1.271701110725239516e+02,-2.676282531754869751e+02,-6.150675582354151629e+02,-1.235154086117415630e+02,-6.278383234295276907e+02,-3.847089535953240436e+00,-9.136302116342875479e+02,-5.970494434555672342e+03
-7.325630618209748945e+02,-1.584351496184332930e+01,-7.685878520365009570e-02,-5.223498702166059502e+02,-1.769964171704735918e+03,-3.240123638229751464e+02,-4.777965658927590908e+01,-9.523588270341271311e+01,-4.732756393375319135e+02,-3.308348924635431558e+02,-6.241675738508266136e+01,-5.131875336333478117e+02,-2.603970546478005410e+00,-8.808590682208526914e+02,-6.907753401276760997e+03
-2.400237918538245196e+02,-3.156540955589180797e+01,-1.113954222827067042e+02,-3.045000920075500517e+01,-1.397436022611245789e+03,-1.002739385833741359e+01,-1.258920789273277308e+02,-8.094923811066173869e+01,-1.427217903545856927e+02,-4.417410638174974405e-05,-1.184936383682268399e+02,-3.131241424343548019e+01,-1.159442216782742605e+02,-9.053141931826147584e+02,-6.574881962376749470e+03
-3.364228466546823171e+00,-1.146191426661838705e+03,-5.095176156922809696e+02,-1.622690200578511167e+03,-3.520104270962742810e-02,-1.412840769775256149e+02,-8.471148205611495996e+02,-7.383134357646768819e+01,-9.065007524662453875e+01,-6.929147415682467681e+02,-1.771392374671174139e+03,-1.136497140731654554e+03,-4.017120206858900247e+02,-1.479882206474844907e+03,-1.893833663546064940e+02
-3.197432239987069806e+02,-1.095843735056679833e+02,-2.020079937948057704e+02,-1.069623948595265546e+02,-6.899742767265764769e+02,-1.274444416937325286e+01,-2.144668999331437647e+02,-1.403917655467933230e+02,-1.445770149802535798e+02,-2.918494344762263490e-06,-2.105711336825860656e+02,-1.105232944387189775e+02,-2.024647581607242444e+02,-9.996439631324266202e+02,-1.746258628825213009e+03
-1.566705735409854697e+03,-4.200919356241315405e+00,-9.786807922843111740e+00,-9.652071831091332115e+02,-2.569151324318117986e+03,-8.619396153195510806e+02,-6.132542705948062361e-02,-2.865873060780625181e+01,-1.235235129315562745e+03,-9.686384861172572300e+02,-8.791882311129011640e+00,-1.202088950361571960e+03,-3.116930135060324236e+00,-7.549858385849313436e+02,-6.888913176662941623e+03
-1.264186256852744691e+03,-6.287215391577119590e+02,-1.912017882824186543e+01,-1.125047453504797204e+03,-5.157466201409669111e+02,-4.470570582544717126e+02,-3.052647528694668466e+01,-5.856335878786609910e-09,-1.849379927359740350e+02,-9.089313311433841136e+01,-2.963609257176657863e+01,-1.125871242927825278e+03,-2.084227584903738517e+01,-8.199236549427436103e+02,-2.395589774964348635e+03
-3.568889287386689944e+02,-1.481325091483429333e+02,-3.580708603708304736e+02,-1.523359373950738700e+02,-7.154605382481181941e+00,-3.718650562443674801e+01,-1.355669762284333729e+03,-9.475551827087657841e+01,-7.815631334768172568e-04,-8.553022212451122641e+01,-2.318179642987068291e+03,-1.504925909400951696e+02,-4.627708083113299153e+02,-1.467625357866431159e+03,-2.561859849471241432e+03
-3.087595398368547990e+02,-9.869998064558856754e+01,-2.052452928500084681e+02,-9.893312908189125210e+01,-1.148888504244459000e+03,-1.536263466367583419e+01,-2.285911088683029675e+02,-1.118201087932544482e+02,-1.442097826213974940e+02,-2.128592789835908476e-07,-2.247741894808976042e+02,-9.860661518038085660e+01,-2.186599969962715306e+02,-1.015245950582662203e+03,-2.682597863837034765e+03
