-2.912953966791822040e+02,-2.472930012126452193e-02,-2.721813364270549869e+02,-2.249945510555344754e+03,-3.436508670642876950e+02,-8.059119897597270210e+02,-5.006622188275008156e+00,-4.159627856787129190e+02,-4.520839525402462868e+02,-1.486650044176960591e+03,-4.032376667277071114e+00,-1.467105183317097250e+01,-1.840966238237997459e+02,-1.439765990512524240e+03,-1.865389122577058970e+03
-3.442014454051882808e+02,-5.289088599723058337e+01,-2.884865343084001665e+02,-8.524796865507660186e+02,-5.934015213409438161e+00,-5.378201166835355025e+02,-1.236179239529838547e+01,-3.502065321353057357e+02,-3.789003728751798121e+02,-7.554977363527799525e+02,-2.655631081380692426e-03,-6.945230624859756574e+01,-2.071883004160318364e+02,-1.803573403237378670e+03,-8.990126813305948872e+02
-2.879745091190199560e+02,-1.167890716558349027e+02,-2.861374727843974242e+01,-5.983268143163464003e+01,-9.877851170764739663e+01,-1.018983199027354303e+01,-5.488663276070219865e+00,-5.754698723490307088e+00,-1.418886114562175180e+02,-7.365852311921920574e-03,-1.807076875164259278e+01,-1.139664474601551234e+02,-3.014061121006855615e+01,-1.074529306656890100e+02,-5.547410797769833835e+02
-7.868655148364868346e+00,-1.511271065836709226e+00,-4.633429173209873397e+02,-3.558071690374266893e+01,-4.736922253926968551e+02,-1.948223246733371070e+02,-8.137959618487802800e+02,-7.112206620310024618e+02,-7.160716795275416189e+02,-6.564978941129376153e+02,-8.187150265881421092e+02,-1.396867519146349990e+00,-4.894953049154310634e+02,-2.131950470251229490e+03,-6.318311254239378227e-01
-3.720829679312345917e+01,-1.249456337924120248e+02,-3.318796108871411548e+02,-1.127338052516126794e+02,-3.637010881833094622e+00,-1.489847147262560867e+01,-1.306454803561472772e+03,-7.016805462219807055e+01,-1.517921993121867097e-01,-2.219970684859706278e+00,-1.469424772145002407e+03,-1.180044094154890502e+02,-4.348454183773085333e+02,-5.134573048925830996e+00,-1.643615721864993517e+01
-2.144142755744741464e+02,-4.328157959991790094e+00,-2.061818974751699045e+02,-9.968656698979353692e+00,-2.434019771839902868e-02,-1.521744172953581220e+01,-7.986906161626720859e+02,-8.383817991118570490e+01,-8.895011874576309197e+01,-1.683979736695336626e+01,-8.352177875850633200e+02,-4.527524308155511434e+00,-3.048745462058457179e+02,-3.902306136700814818e+02,-1.357261273988646337e+02
-3.374060716934063748e+02,-5.296155701011168837e+00,-7.692012344444935756e+00,-1.087095530939584620e+02,-5.785607903800503493e+01,-4.289378274777655520e+01,-9.749237562522247713e-02,-3.703561928184867735e+00,-1.198690074341285339e+02,-6.104610810501774409e+01,-9.245849015479828736e+00,-1.541962657758826651e+02,-3.997666394658953681e+00,-3.116028164061195760e+00,-1.367483498965880699e+03
-2.790168401788505435e+02,-2.124425150735601164e+02,-6.827510155931561542e+01,-2.083818034092768698e+02,-1.501645188174564882e-01,-1.285633979265685127e+02,-3.446948997815020732e+01,-1.901727516817319952e+01,-8.264338371288030771e+01,-1.319768621480472746e+02,-3.766883488305403915e+01,-1.900089748420688807e+02,-6.513647243628031447e+01,-1.875776266613336674e+01,-1.970166762783583492e+00
-1.998122467506016847e+03,-1.591219826611975805e+03,-1.921444489404317210e+03,-2.006533461506884578e+03,0.000000000000000000e+00,-5.300588255715289279e+02,-2.689365755814194017e+03,-1.073237226691751118e+02,-7.004545585146451003e+01,-1.197120125905996929e+03,-4.435669694764565065e+03,-1.668412666696245196e+03,-1.884015015451824638e+03,-1.432183482517739321e+03,-1.822986923181931161e+03
-2.424147080832790095e+02,-3.515546067529928820e+01,-2.424054826749638494e+02,-3.743418560780792603e+01,1.119801368150000011e-15,-4.370486615261559393e+01,-9.438011784338232246e+02,-9.298686267779011416e+01,-9.533066984993219251e+01,-4.600675172697291515e+01,-9.954570027526327749e+02,-3.552818540551267290e+01,-3.448090811608227000e+02,-9.702869231941353974e+02,-1.598751502152049397e+02
