-2.346454853114562056e+01,-1.420156312155579767e-05,-1.916231224649848031e+01,-1.243157952935194643e+01,-1.149252726988786044e+01,-5.892367323552065272e+01
-2.015898871458030150e+00,-4.465658005771687478e+00,-1.552123395836078856e+01,-1.541091481793209006e+01,-3.155098951882528269e+01,-1.563008102111917708e-01
-8.858503938734631333e+01,-5.615090246147905972e+00,-8.074880802911408750e+00,-3.961578028744408217e-03,-8.861521608767560565e+01,-5.339455320068786648e+01
-8.900486659192667904e-01,-4.774926817478453245e+01,-1.081597877539502690e+02,-5.491327840850694919e-01,-4.430052494103090766e+00,-1.080330536175728184e+02
-4.213168988465491177e-02,-5.508359069413035769e+00,-5.094108286075508119e+01,-3.716049258601099581e+00,-4.352558478247662954e+00,-5.278886275682465623e+01
-9.544447398046418130e+01,-6.689384088241422432e+01,-1.257006869170000057e-15,-8.291441674855417432e+01,-1.037999787877065501e+02,-5.751356820565813166e+01
