-1.483467070393700071e+00 -1.125165266487169857e+00 -1.075962750282412550e+01 -1.453645646145140802e+00 -2.189411162780938724e+00 -3.349153742946100909e+00 -2.692422263872559007e+00
-2.156629100135106558e+00 -2.270860255266690331e+00 -2.323367591779613939e+00 -1.980759057887137020e+00 -1.265605546338366860e+00 -3.127020129737466458e+00 -1.517598499372509568e+00
-4.482004884031497660e+00 -1.414320526798318989e+00 -2.022983347124818199e+00 -1.428455599045274527e+00 -2.553001055283198539e+00 -2.716368990806877548e+00 -1.470992531493577893e+00
-1.153004915370697159e+00 -2.747246289368601158e+00 -1.821289157854890428e+00 -1.839650974272486028e+00 -1.291639435621309229e+00 -4.175424368607073333e+00 -4.674443279472011881e+00
-2.623115751917133309e+00 -1.455429565649432044e+00 -3.628993512426776036e+00 -2.377034271820675393e+00 -1.202498818329796659e+00 -2.077212567093040363e+00 -1.903582891915110098e+00
-2.389973936580211067e+00 -1.987472266480704297e+00 -1.741943951715050121e+00 -5.248910402547394050e+00 -1.501589743455116643e+00 -1.710170695179346279e+00 -1.675133779582886229e+00
-2.246630300691002446e+00 -1.279380567151358949e+00 -3.894549362519847957e+00 -1.840304890983257557e+00 -1.188140179258610596e+00 -2.791328934626647662e+00 -2.648084897166801177e+00
