-3.044128993997710531e+00 -4.892277571248090595e+00 -7.567711977479896213e-01 -2.881257559709216487e+00 -1.644536983885391601e+00 -1.764889017741042343e+00 -2.894854348757303519e+00
-2.660146206774506084e+00 -1.596942621408941054e+00 -1.327286146314118120e+00 -1.315904552932712246e+00 -2.501588319357379575e+00 -3.007556273784537382e+00 -2.768553851161269286e+00
-3.753469909194306009e+00 -1.180206804133763443e+00 -8.666188883078248528e-01 -2.816019953549476540e+00 -2.166151606666205431e+00 -4.240377650980205360e+00 -2.811506126390808546e+00
-4.884241005684399006e+00 -1.120046947203202414e+00 -1.895829876142558046e+00 -2.609376086989539711e+00 -1.404972998930290817e+00 -1.780557846748821893e+00 -3.558595318947022967e+00
-3.642689808899500115e+00 -1.768913168167577155e+00 -1.004290193770550843e+00 -3.117864907338132152e+00 -1.908318302571692993e+00 -1.800705424093937079e+00 -2.535376036786453291e+00
-3.310963090208869808e+00 -1.183986502835045140e+00 -1.243984838437437013e+00 -3.515838706641178923e+00 -2.349804787574639953e+00 -1.619530656359441601e+00 -3.076353419212694895e+00
-2.576770080063201185e+00 -2.062857911882014061e+00 -1.017686861783772656e+00 -2.576621561815968242e+00 -2.561746765675784854e+00 -1.556480055295385245e+00 -2.639691254338607962e+00
