,AllNAc,D-Alt,D-Fuc,Fuc,Gal,Gal3S,GalNAc,GalNAc3/4S,GalNAc3S,Glc,GlcA,GlcNAc,GlcNAc6S,Gul,Kdn,L-6dGul,L-6dTal,Man,ManNAc,ManNAc6S,Neu5Ac,Neu5Ac9Ac,Neu5Gc,Xyl,Xylf
0,-544.4365507741696,-4.704799329235235,-169.84978795783084,-100.22322740385852,-66.8435304483213,-89.88023105305244,-86.65506090060754,-79.81525456193759,-81.70383492630557,-50.85078482586052,-98.20694914301261,-3.37738033087924,-298.03383537783805,-97.38343576655754,-94.67710903584207,-170.7502123965669,-157.10961433866407,-0.044148871593834293,-290.8267724101479,-658.3006531660603,-92.85936657078342,-98.70786592719597,-96.26833921462367,-47.97672754446486,-42.678699685822764
1,-265.149234566942,-580.1465500124909,-82.97173508524588,-3.0552902456776194,-2.0262346953871226,-68.72252894150269,-4.662730925644809,-68.20959496245091,-69.49600619575654,-131.86717641225437,-3.2764368719696546,-2.468676922033054,-233.72728872234404,-69.89027745865206,-2.5832896914096994,-181.51353863542656,-59.290849336384746,-197.56807293303248,-4.6634714310552,-246.65381298492076,-0.6924393195374168,-4.662731233089526,-2.36014614009549,-506.5887132009441,-511.11594865901674
2,-5.05607568389414,-379.82365513304165,-271.2977654394981,-102.92388313305102,-63.94908537599835,-234.84583743871374,-12.696655267625644,-88.04390752797852,-88.29962052082145,-9.66946394141919,-123.184394078354,-0.03904405976541714,-5.749222864454086,-234.75470312992226,-120.92187676819741,-325.75066514210397,-251.99015101524213,-38.166920953944405,-3.6696888365403817,-5.749222864454111,-109.17986838070155,-126.59256509485101,-122.30479271112154,-365.7510517462449,-373.9926165737247
3,-463.32602548502723,-16.89301401879652,-174.36531507999345,-109.36921046208859,-70.45711160580126,-121.35436393962387,-82.69242771483336,-72.16168757583345,-70.46877904007626,-3.570637356294578,-136.03431894811118,-3.8019505057516594,-251.59999734976432,-173.60787042924173,-133.57422516489365,-175.15243214320265,-349.79422751872227,-0.06674796657543247,-241.86507042119266,-620.3884620436163,-130.86142958741812,-140.66107249690634,-136.5084561808047,-4.954449099255403,-4.95444909925539
4,-513.1846120913159,-785.0341138323286,-3.3788931787899457,-1.5328915095229343,-0.3501801603427568,-4.477505467459962,-4.1900637779178185,-4.882970575606769,-5.5761177561655435,-76.12152523904321,-86.10563445036199,-67.05876498890302,-408.1465809012697,-5.576117756141449,-85.63057438351235,-5.576117756126175,-49.15553256732167,-266.15135987926357,-139.487222815582,-412.47561171052547,-80.57262515465706,-89.95515871846277,-85.7501175286419,-546.7826546813944,-553.108854562711
5,-287.8236577207528,-272.2738997752444,-43.61497720024103,-31.113485136537875,-12.759625711757142,-30.501350975991134,-23.148091943217043,-27.85041327815753,-28.57270554722955,-52.4199439980231,-146.96971514290138,-0.009953205197333226,-279.7337091488342,-29.520510079656123,-112.34948193594744,-187.6420589550082,-4.615123418195403,-97.72754400375932,-223.4423447743812,-268.35969781334137,-84.97540567999326,-149.63660555400907,-146.68718098788278,-383.1930566558759,-388.34786909893853
