-2.737628109072480775e+00,-4.531150922948837589e+00,-2.067353860028377621e+00,-2.136638892123012390e+00,-2.266780901160798667e+00,-2.195983589377649814e+00,-2.721700885290330163e+00,-1.627727730229181935e+00,-1.809600748646849500e+00,-3.239461176527867803e+00
-2.919769896902154382e+00,-2.045468342249390226e+00,-3.884898527041500849e+00,-2.510435186876911473e+00,-3.832625993185481583e+00,-1.928962727286044121e+00,-1.727070838643420592e+00,-2.447982445377895111e+00,-1.285407694415727331e+00,-4.935087313059179692e+00
-2.231550411716114013e+00,-3.172406919013236681e+00,-1.524964823289188143e+00,-3.458859611883315477e+00,-4.305320794940560525e+00,-1.667763875589634459e+00,-2.073343315302626610e+00,-3.539786632446494163e+00,-1.919995266524183508e+00,-2.321927153608641881e+00
-3.002023736532594356e+00,-2.850370121575811933e+00,-2.367568968101359861e+00,-2.280685434242254672e+00,-2.164058341634641724e+00,-2.239467589953815452e+00,-1.689039437468221383e+00,-1.862066544480424080e+00,-2.647891532453775287e+00,-2.743471094515392394e+00
-2.804801831132956558e+00,-2.788937449671245794e+00,-3.993891163859824012e+00,-2.894279973664264372e+00,-1.442985208521129215e+00,-2.135744595955606506e+00,-3.258128460204678500e+00,-1.519500672395351915e+00,-1.780135426193078407e+00,-3.731655743337712217e+00
-2.851214212085351640e+00,-3.849035357328975948e+00,-3.193199948524065857e+00,-1.706712023872844153e+00,-2.095275781132768689e+00,-4.788964107563208117e+00,-3.029964240043543811e+00,-3.940705655984315214e+00,-8.621028806145851764e-01,-2.563412203643793408e+00
-2.634564941479087707e+00,-1.896052800563286622e+00,-2.176197711673320434e+00,-3.507066435565934448e+00,-3.145950631696890820e+00,-2.248992895514881241e+00,-2.523571902602410155e+00,-4.699911117135503247e+00,-1.029690674748960255e+00,-3.226023888165283626e+00
-3.233544306620842690e+00,-2.831068879991771592e+00,-4.136341884509355360e+00,-2.660424838244940471e+00,-1.341540574011345299e+00,-1.632666476990386251e+00,-2.906397593271007551e+00,-5.655040522337434261e+00,-1.246485138838098861e+00,-4.327783696685388648e+00
-3.102049566926225577e+00,-5.412614782678275560e+00,-3.255834169935337474e+00,-2.616450110265299944e+00,-1.801264902476987340e+00,-2.213255690472346160e+00,-2.944436049771551378e+00,-1.901547810279559991e+00,-1.029875586015858380e+00,-5.199696847966180258e+00
-3.238854530874173410e+00,-4.213870525808388834e+00,-1.712640715416304360e+00,-2.021948235273237859e+00,-3.651675878669498942e+00,-2.380470521716744781e+00,-1.694931726858873500e+00,-2.060295464236737040e+00,-2.702996691986438993e+00,-1.989754618196498903e+00
