-2.187008064837953292e+00,-2.092437528768524846e-01,-4.718113014181831772e+02,-3.512748427981841087e+04,-5.002835831277015131e+03,-1.788859874879740528e+04,-5.270223326938731589e+03,-2.116490676734470188e+53,-2.925113978783705970e+05,-3.335804780772255285e+00,-5.987610268810427806e+04,-3.195049766273856395e+00,-3.112794512308997218e+05,-4.809438747492943367e+04,-6.642346337496968545e+01
-8.703090958674080113e+00,-6.553088481488923662e+02,-3.154623832404593122e+05,-1.007301481330542156e+05,-5.000315213071589824e+05,-3.371152019104529172e+05,-3.371978236502384534e+05,-2.116490676734470188e+53,-2.678333246612793300e+05,-1.608905720495208516e+05,-1.787461598543248328e+04,-8.600379936268666148e-01,-1.593656624221084348e+05,-1.012506022091055202e+05,-5.504540198961506148e-01
-6.124792594428685697e+04,-4.253145586015586014e+04,-2.539893248198990023e+03,-5.886659642898105460e+01,-9.182337217930355564e+02,-2.677008222500772749e+00,-3.312975585325143246e+00,-2.116490676734470188e+53,-5.165129842759031453e+04,-4.865484638197661843e+04,-1.142664290072132474e+02,-6.619123646586369432e+04,-3.383857075852698181e+05,-1.111285245385274650e-01,-6.725395766244990227e+04
-1.285420760547321128e-01,-7.503730049585742563e+02,-7.697050827687694982e+04,-2.885258666373335873e+05,-2.403408308830685273e+05,-1.042812320610453935e+04,-1.055628515258084008e+04,-2.116490676734470188e+53,-4.095235468008023599e+04,-2.839426268375270884e+05,-5.556847153253823990e+02,-2.130709156986286157e+00,-2.350478903713009913e+03,-3.050433492692896398e+05,-6.281608513513273095e+00
-3.604051531253040594e+04,-7.583807582713086504e+02,-1.805710122929332101e+03,-1.936639561218482640e+03,-2.539331551921216246e+01,-3.656194521226672212e-01,-1.183408761751483906e+00,-2.116490676734470188e+53,-3.291846298917207168e+05,-1.567507611436041159e+01,-1.810694693061363068e+04,-3.702251253833989904e+04,-3.944392717876601819e+04,-1.939378044289020636e+03,-3.717888068401574128e+04
-2.884972260612840910e+04,-5.909516830821013718e+04,-4.328798889762255158e+02,-3.796474008576262713e+04,-3.596124512923261705e+02,-2.225526446960000043e-14,-2.634338189336554592e+02,-2.116490676734470188e+53,-8.180031024201989931e+04,-2.044732264165835431e+03,-4.849863155339633522e+04,-2.912032033138374391e+04,-6.210665432353295910e+04,-3.707950213881051604e+04,-2.882545596160674540e+04
-2.304367281065857242e+04,-5.289372977703100332e+04,-2.032212267731739303e+03,-2.422541768613100794e+04,-1.635198595628231715e+02,-1.868452257982037290e+00,-1.676643683335715673e-01,-2.116490676734470188e+53,-9.020286942011890642e+04,-2.168683659846932130e+02,-4.042779361186911410e+04,-2.340015877037552855e+04,-5.585060789677634602e+04,-2.423266496509980789e+04,-2.301800112580655696e+04
-4.606233293574204668e+06,-3.701923210117860697e+06,-1.514763031648653305e+04,-1.489741772840405429e+04,-2.535406413084377069e+06,-1.465152011802995577e+06,-1.499001973340216326e+06,-2.116490676734470188e+53,-2.478870744898222759e+07,-2.970797295933275018e+06,0.000000000000000000e+00,-4.663929151410351507e+06,-5.302969993906877004e+06,-3.000067713435390033e+04,-2.317438607235017698e+06
-3.471525210094167269e+05,-3.058993943228697171e+05,-5.409401708287724659e+02,-5.034951789689934812e+05,-7.026678992508391453e+00,-1.446498252389274239e+04,-8.797378390496567135e+02,-2.116490676734470188e+53,-1.370655028850200120e+06,-2.174106573133326517e-02,-8.758994545487985015e+05,-4.402289218643652275e+05,-2.514363094246470835e+06,-5.434927663678259123e+05,-3.881563797943476946e+00
-4.932536051646386477e+04,-1.153016296761571340e+02,-8.568406981812042034e+01,-2.674281056464642981e-01,-1.729048358846326128e+00,-5.216147408639810692e+02,-4.372924683633259519e+02,-2.116490676734470188e+53,-6.002916090077337576e+05,-5.039131322583084938e+01,-7.973930056981698726e+04,-1.718599681171383709e+05,-3.104835003203770029e+05,-2.861176102354560324e+00,-1.643466376513842843e+05
