-1.977998665503018856e+04,0.000000000000000000e+00,-1.209381628711297642e+06,-3.159597295544214081e+06,-1.316798766479210928e+06,-2.200628893611211795e+06,-2.184508966785395052e+06,-2.116490676734470188e+53,-3.122223895721297595e+05,-5.916941175063794844e+02,-3.706820762049057521e+05,-2.012370130577790769e+04,-1.393069094591268571e+06,-3.898704888568102382e+06,-1.982350496389761611e+04
-4.218845512122934451e+04,0.000000000000000000e+00,-1.009439253421516391e+06,-6.978601392925666878e+05,-6.940509914192800643e+05,-7.614953944403032074e+05,-7.544827700010021217e+05,-2.116490676734470188e+53,-3.198836191388976760e+06,-7.391601757905342674e+04,-1.293695788736784598e+06,-1.409221887654691236e+05,-4.341592814222975634e+06,-6.978673151380749187e+05,-1.164362398564991454e+05
-5.521855712303471519e+05,-3.036380271233253297e+05,0.000000000000000000e+00,-1.068982923070033576e+04,-6.551458913631526002e+02,-6.041206299553763301e+02,-8.732709330912213773e+03,-2.116490676734470188e+53,-4.785117625850699842e+06,-4.808280640913943353e+04,-3.171873419768034364e+05,-5.844499045312053058e+05,-2.339262040305101778e+06,-5.914286571176275174e+04,-5.897980807069625007e+05
-1.480553510749813635e+06,-4.839047163886188064e+05,-3.299328372462966363e+05,-4.208371261629523730e+01,-3.787418637505349034e+04,-5.856882510625002760e+04,-5.239950364458757394e+04,-2.116490676734470188e+53,-8.621222683821225539e+06,-3.049724710156242363e+05,-4.690913224879376939e+05,-1.487204006452591391e+06,-3.159273690998304170e+06,-2.825421838869999876e-15,-1.512538534153645625e+06
-6.385124060880981851e+05,-3.265951244150633574e+05,-1.754053249410797710e-01,-1.046948536665779466e+04,-2.009250771010659875e+01,-3.906230541975584742e+02,-1.827076883834683141e+00,-2.116490676734470188e+53,-2.625854892138517462e+06,-9.407085032379427503e+02,-2.696012127228399622e+05,-6.535701858562015695e+05,-2.324797063755006529e+06,-1.912727104181008326e+04,-6.716072653284573462e+05
-6.346599322340617655e+05,-3.073395770295126713e+05,-2.263902800035569271e+03,-1.258581241112577300e+04,-2.722278616029155273e+03,0.000000000000000000e+00,-4.586694768438850360e+02,-2.116490676734470188e+53,-2.454035437455734704e+06,-2.746972870655682636e+05,-5.272013221749868244e+05,-6.413015209795517148e+05,-2.313415780546529684e+06,-4.599393728411017219e+04,-6.666613973929114873e+05
-6.342218114628226031e+05,-3.088289330559883383e+05,-1.307178884323935335e+03,-1.171240007680060990e+04,-1.920692056313119338e+03,0.000000000000000000e+00,-2.327231767339966098e+02,-2.116490676734470188e+53,-2.460382938185815699e+06,-2.735075258016881417e+05,-3.344700021190964035e+05,-6.408819608980015619e+05,-2.312924905732350890e+06,-5.437194852194220584e+04,-6.662059018524221610e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.116490676734470188e+53,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.752739357143983943e+04,0.000000000000000000e+00,-1.381475513476311695e+06,-1.703984929282420874e+07,-1.161283857433807803e+06,-2.316525675080269575e+07,-8.815227547307299450e+06,-2.116490676734470188e+53,-1.876287133641614765e+07,-1.028265541387512931e+05,-1.565415970938266441e+07,-1.283026787945845135e+05,-2.693979045894771069e+07,-2.407722899904148281e+07,-1.094075198154539685e+05
-6.419482432096027769e+05,-3.269983781098718755e+05,0.000000000000000000e+00,-1.088335933149625635e+04,-4.698557424273121796e+02,-6.256003322126937292e+02,-3.773546594659055245e+03,-2.116490676734470188e+53,-2.655714358716963790e+06,-5.955086898874742474e+02,-2.668202377186852391e+05,-6.556978222013033228e+05,-2.327099381251189858e+06,-1.648949131072944874e+04,-6.721387882304190425e+05
