-1.951718673811851712e+00 -7.121397800892275143e-01 -1.026646125519478403e+01 -1.010367227217848107e+00 -5.726980636164786809e+00
-3.526022383965094598e+00 -1.286613133800877495e+00 -1.447431353827516531e+00 -9.252591390999960197e-01 -2.768256471127670260e+00
-2.997567966864789213e+00 -3.246618032255417674e+00 -1.630283667351376309e+00 -3.376068421972693301e-01 -6.299951945019488520e+00
-6.051917024877013773e-01 -9.661876630427466139e-01 -4.839071668408006843e+00 -2.844532303908563708e+00 -4.903118322164867315e+00
-6.197686927167493920e-01 -1.742808113702794870e+00 -2.604552599193916684e+00 -2.187988967762501513e+00 -2.294372363970194506e+00
