,6dGul(a1-6),6dTal(a1-2),6dTal(a1-6),All(a1-3),All(a1-4),AllA(b1-3),AllNAc(a1-6),AllNAc(b1-2),AllNAc(b1-3),AllNAc(b1-4),AllNAc(b1-6),Ara(a1-4),D-6dAlt(a1-6),D-6dAlt(b1-2),D-6dAlt(b1-3),D-Alt(a1-2),D-Alt(a1-3),D-Alt(a1-6),D-Fuc(a1-2),D-Fuc(a1-3),D-Fuc(a1-6),D-Fuc(b1-6),Fuc(a1-2),Fuc(a1-3),Fuc(a1-3/4),Fuc(a1-3/6),Fuc(a1-4),Fuc(a1-6),Fuc(b1-3),Fuc(b1-6),Gal(a1-2),Gal(a1-3),Gal(a1-4),Gal(b1-3),Gal(b1-3/4),Gal(b1-4),Gal(b1-6),Gal3Me(b1-3),Gal3Me(b1-6),Gal3S(b1-4),Gal4Me(b1-3),Gal6Me(a1-4),Gal6Me(b1-4),Gal6N(b1-4),Gal6S(b1-4),GalNAc(a1-3),GalNAc(b1-2),GalNAc(b1-3),GalNAc(b1-4),GalNAc(b1-6),GalNAc3/4S(b1-4),GalNAc3S(b1-4),GalNAc4S(b1-4),Galf(a1-2),Galf(b1-2),Glc(a1-2),Glc(a1-2/3),Glc(a1-3),Glc(a1-4),Glc(a1-6),Glc(b1-2),Glc(b1-3),Glc(b1-4),GlcA(a1-3),GlcA(b1-3),GlcA3S(b1-3),GlcA6S(b1-3),GlcN(b1-2),GlcNAc,GlcNAc(a1-2),GlcNAc(a1-3),GlcNAc(a1-4),GlcNAc(a1-6),GlcNAc(a1-P-6),GlcNAc(b1-2),GlcNAc(b1-2/4),GlcNAc(b1-2/6),GlcNAc(b1-3),GlcNAc(b1-3/4),GlcNAc(b1-3/6),GlcNAc(b1-4),GlcNAc(b1-4/6),GlcNAc(b1-6),GlcNAc(b1-P-4),GlcNAc(b1-P-6),GlcNAc3S(b1-2),GlcNAc6S(b1-2),GlcNAc6S(b1-4),Gul(a1-3),Gul(a1-4),Gul(b1-3),Gul(b1-4),Gul3Me(b1-6),GulNAc(b1-4),GulNAc(b1-6),Kdn(a2-3),Kdn(a2-6),L-6dGul(a1-2),L-6dGul(a1-3),L-6dGul(a1-6),L-6dTal(a1-2),L-6dTal(a1-3),L-6dTal(a1-6),L-Gul(a1-2),L-TalNAc(a1-2),L-Xyl(b1-2),Man(a1-2),Man(a1-3),Man(a1-3/6),Man(a1-4),Man(a1-6),Man(a1-P-6),Man(b1-2),Man(b1-3),Man(b1-3/4),Man(b1-4),Man(b1-6),Man2Me(a1-6),Man4S(a1-3),Man4S(a1-6),Man6Me(a1-2),Man6P(a1-2),Man6P(a1-3),Man6P(a1-6),Man6P(b1-2),ManNAc(a1-2),ManNAc(b1-2),ManNAc(b1-3),ManNAc(b1-4),ManNAc(b1-6),ManNAc3S(b1-2),ManNAc6S(b1-2),Neu(a2-3),Neu(a2-6),Neu5Ac(a2-2),Neu5Ac(a2-3),Neu5Ac(a2-3/6),Neu5Ac(a2-4),Neu5Ac(a2-4/6),Neu5Ac(a2-6),Neu5Ac(a2-8),Neu5Ac4Ac(a2-3),Neu5Ac4Ac(a2-6),Neu5Ac4NAc(a2-6),Neu5Ac9Ac(a2-3),Neu5Ac9Ac(a2-6),Neu5Ac9NAc(a2-3),Neu5Gc(a2-3),Neu5Gc(a2-4),Neu5Gc(a2-6),Tal(a1-3),Tal(a1-4),Tal(b1-3),Tal(b1-4),TalNAc(b1-4),Tyv(b1-3),Xyl(a1-2),Xyl(b1-2),Xylf(b1-2)
0,-21200.54233342957130852893568,-731.5837418421517893903923432,-21287.76120955954318071157351,-940.0320518919939657622200674,-436.3370010345640389329699457,-729.7678614950938352778080692,-1315.516825413709665708515215,-2033.745189180112415477914965,-2151.694049143359945554915101,-18.18473094036829506311166735,-1312.773012877740866331902808,-636.8316684252526431561491899,-21286.62719934111996185403278,-781.1568966826960526099441064,-4080.079280414751291234520046,-84.30341119080133660403538211,-85.43190754515104323403344411,-513.4456560670124335740105025,-722.7163110728739022828428118,-1269.632438083440103152220386,-1426.388207287142785217150364,-21194.03837018841592614852913,-607.5710053946455809079818729,-527.5069590162066341024360990,-6138.125193787129765731796713,-21236.90868299545571254461899,-752.3104027121512628349901945,-484.7913913820935963667250796,-18596.39769786253203195348735,-20788.03434221913019392976809,-400.5882873530794075619600272,-463.0265391914587882761914295,-446.6882554587929576303667548,-436.2899018386976796583248708,-463.7760285351681454579888147,-40.49240213995411546449609458,-591.5810449582950257818391895,-896.5380132818488830755855448,-755.1696808524252865116345444,-458.1257099120628207009350135,-7270.379819006202787801254818,-634.2906903378400224321491895,-632.9937295920430280121491897,-461.6500170679142685111262598,-4346.674970051572554921540326,-7245.887508307448779490770523,-1326.543741047057425681839189,-1077.102134410744948330766703,-453.1687807940819601268482487,-2263.380801172239715118432634,-586.8976139207756926458391897,-634.0047484581124719349082236,-636.5146913175116771402360138,-648.4314552826634610460727138,-5.815515765887173470685314908,-381.3635811613665905887352216,-691.9385998597519005221878676,-422.9601480417021621333112843,-438.9560159201894351699515139,-503.6165119261488606836760139,-620.7789261150234474730022319,-512.3824053411031149435051580,-383.2627831528683444759539312,-720.7739048672524706767367617,-616.8250441964754142583519953,-647.7322397837607110066143968,-628.4571581203684602268182351,-1328.317947585271023551839189,-1201050201627947.948250233980,-446.2591553602757699727793946,-586.8954395807722235518391902,-8.301093437067892994406769248,-767.4261614998467853160090500,-357.4468941144754144791413369,-143.9907538793781825303292098,-618.4670585154744277925078623,-765.5499443974008248046179180,-389.2287425440092386522393311,-65107.33317211550408705478022,-652.0873577191357905550727286,-14.64891773248559363437475912,-749.1649193948871394622920544,-738.0875388526498586558110259,-586.1856180111935012300094673,-784.8214835061732696961069160,-1244.483329319529006656652884,-345.5073117475153499019526261,-774.5001415441375145503862633,-584.3325896498809839425154838,-708.1528208769879205389670029,-290.8176373176142178386372746,-518.0122264468391028926526437,-9868.616818134785466302072896,-630.8319373662421541632082237,-2264.092925053762282118432634,-586.4983516873748147386182191,-638.9834688770127700557223182,-740.4662101192286311569235824,-8462.384738139290719531399594,-21182.56208343722804555444585,-710.8186384232797381597163182,-588.7922002013217775081340996,-21220.16165853545024318157351,-649.7619758327496324192720196,-2420.602803179786775380039491,-4798.911678531509153240242002,-45.24956602869317359493439788,-0.032365695177426947334032002,-3.555108273387565928768243408,-357.3403409170848972410582304,-385.4952218908495154986510988,-973.7175044722950019389363008,-371.9650947695951672836185274,-23.51340714441505143985680001,-13271.70629675069254639896395,-22.73273161647704061490526691,-493.0938062566726153204231551,-588.9586415140928135518391902,-11.62451070964767885036976411,-506.7889279736446085518391901,-652.3873165235086259944067693,-521.2856316910025192625123510,-10.39217354945938476926866801,-533.5963003034872852962249162,-506.4334202251164246800837946,-2072.301059449791214513007215,-375.9949003290091190034216792,-676.9319704273613108077042571,-26.76575627760960482777511650,-1451.439172481353231607873638,-1246.072383386219572585094785,-369.2428596789540859877641345,-693.0989512371454788710607369,-670.5887204127039183709670029,-576.7238423772512249246360348,-430.9771347791386515482997770,-605.5459606029984940714948475,-637.6375404770564328657003784,-721.4761958082299245861301790,-565.0829106712206738447208728,-757.9784878073314824405534872,-721.4564176406225187571301790,-718.2678240068930448161301790,-721.2109871687513044071301790,-620.7343609055730437721753188,-727.1694716626951941397163179,-608.2740099546650008817877890,-595.2936786054497464069131690,-722.3851409751715396606989758,-654.0368645442445141096941282,-730.6049630497779801440635572,-614.9910737539615762368240421,-628.2986433309726277986218065,-640.9785197373818887837235186,-993.7768206445762062347424510,-749.2985836466768079922860809,-4898.575732839220331184072440,-4824.990870922011735740390304,-4832.337016464607328046317999
1,-20253.34146235863224725691163,-296.4528832180958507790241073,-20338.52107143460253614811487,-294.9398766297672670889096597,-112.3979489684793311380333146,-296.8396029047366286798723203,-863.4789842250642471487635001,-494.6081161154837597040063306,-517.5410958452489224019546478,-584.7752074669297542234331764,-741.6774581471459571431089541,-9.031356195570240497938578078,-20339.33691229584546436199676,-295.9952541711060254960963394,-8.338209015010336463725276518,-552.9407053218604685678257842,-349.3381707794272874674892666,-576.3117530207779961944763101,-362.7482133926977354134113582,-5.697088670422151440917120578,-6.728771102576381111917120578,-20245.69114453398818868653197,-92.28583840879735174760123418,-2.838960790687702756039530178,-7.645061834450397359995524458,-20288.95918591356495160480469,-5.247166561652046081964188238,-5.504274688195570913915158078,-14802.79099532606054843813997,-19150.80705673081598184684854,-93.08405150781477982707971178,-22.87857390243481264429079778,-5.452806421191036702652739558,-3.394799604644742316317114918,-6.198142862288857998643793458,-0.256218919162548690029497089,-396.6442244437712791188139298,-248.4517657029512324810058596,-43.88758422581609550026585954,-4.923506959097166912610721938,-268.2401061393333764168865259,-9.031356195570247988005763038,-6.834131618234081414643252828,-7.563011501760629177641758718,-9.031356195570311698343314558,-2028.904529911806052573702570,-610.0674606852961849272665704,-72.96967135084492137112445038,-2.635762406904964294872973118,-915.8663529396813111231964908,-6.728771102576296626230709118,-6.086917216403846383098989398,-5.181208593860232348221289178,-307.5713425968872288407667811,-1744.565282350414663215443295,-64.85679882712534656925280952,-47.57470176349193165775308412,-59.70377118653034071791365686,-8.978944144978050839282562538,-1485.959184580829967488667357,-149.6435611564933946877833504,-51.71484973198934880739147210,-6.172994322207334042186325798,-297.5696544273849577983998313,-309.3102090187998370020773404,-302.6971256586581182581323439,-309.2799339001098991081849180,-611.0887678104227695733334542,-541420951470175740.4361345880,-376.2002498621185967527278033,-391.9807024647621456889466737,-587.0221868520796570626070836,-719.7732057260171897304871775,-105.0476222888727855398892849,-155.7027010873812343748951463,-405.5871035204809105088703400,-748.4491964123102855339430941,-297.7101581919162507235916194,-42803.18072161923925368178862,-312.4028719770262275515893608,-6.420320653685441320383436501,-675.2204744586578392894879807,-517.2315473726939684545022427,-393.9988523466872280000235320,-197.2431987598723021686050260,-509.4219480046590399479673298,-396.6581651272634098102420606,-586.2936711367429657052003427,-191.0817731855626030256578458,-300.1673223580202211463871589,-80.97049686802119547462899558,-52.86545225632849159876422928,-481.2333055928452136163839690,-9.031356195570179596257091738,-916.9323634296169111231964908,-304.5548067789861217994634094,-300.8499013241295727556011661,-44.67893707658637011904092414,-9.031356195570284166800846358,-20236.07195134192917816537277,-292.9786692111013009192091661,-6.466406838108788042445163018,-20272.68276425126627870811487,-310.8309971608387262514087660,-644.1193036301242411380333146,-6727.017821987772600989610694,-102.1774480001172176671438166,-131.3292251713244107746309927,-362.6903077104195458386234581,-8.955407984907499310505916718,-163.4290581117836625208524384,-356.8127449973249242280754342,-106.4662045697045253645953164,-389.8470967951101992492179415,-4630.115398070188787194004572,-43.69633896179742718325771078,-364.0678939237886994146171049,-391.7887690575344961889466735,-2585.412987255816422602592702,-1479.331795114501716851056242,-555.9118150491055872436878284,-342.8577427334744479370318632,-2862.545491653696676849356925,-1988.709878669396450799548191,-299.7807732130778431676329143,-528.1192734111950133117078938,-31.31729682767325415418071534,-365.3640508302883721426173745,-425.6825832650095671230609322,-803.6251588936579517784328644,-504.2436610505013833764092314,-410.7662641098881329615375462,-293.3814660861867345277248498,-298.2983938284986759065795115,-396.0526967116256278316458728,-139.9847072201376059633753797,-8.664473669689478111319101058,-294.7975107872357257155933708,-297.1586811789209841182663680,-5.551582816285236367398461918,-42.58674319357429631635081060,-296.2396329737962352208194996,-296.8058746903081195098194996,-295.8736831581688445554987400,-311.8544904191013155576886840,-294.6003915391118331715252516,-322.0724096813241330354938703,-304.9552638467411760847569645,-297.2155973511053497373315678,-7.931873766799375631078624678,-295.9185600205788515301979353,-9.030647473455716377885253638,-7.240183219520254559415567078,-4.416108624073116468224646978,-277.6378185871370874921246953,-282.8085806350185480601778464,-6968.283195644743136444069821,-6892.913600073618159473445530,-6880.902245703353446203543882
2,-4804113621192796.338195408831,-4804113621175558.971079181669,-4804113621192882.439482080446,-4804113621186815.965656144954,-4804113621180770.659982590846,-4804113621175741.547840840441,-4804113621183385.525359477591,-4804113621189241.470894661011,-4804113621188811.177165928131,-4804113621172280.063175249213,-4804113621182104.244403415003,-4804113621176305.728667696932,-4804113621192883.863230001535,-4804113621180862.020065516641,-4804113621178746.015610817166,-4804113621183630.786178578352,-4804113621174649.583419846262,-4804113621184181.782006963940,-4804113621175311.820537527078,-4804113621176031.892618643403,-4804113621176689.482153481585,-4804113621192789.727545010916,-4804113621175071.492437175188,-4804113621174308.963581998649,-4804113621181423.854844421641,-4804113621192832.925617441054,-4804113621176444.790820080620,-4804113621173931.607469492493,-4804113621189043.609435424895,-4804113621192746.452558110897,-4804113621174630.306406480461,-4804113621174702.026633908149,-4804113621174885.828318326645,-4804113621173933.903017402711,-4804113621175720.388015229591,-4804113621172304.662848149269,-4804113621173698.498565855505,-4804113621178826.863384033449,-4804113621181618.833690057468,-4804113621175718.771129935124,-4804113621180586.386052378243,-4804113621176302.960319942208,-4804113621176320.753322432954,-4804113621175715.949689180859,-4804113621184604.158063018176,-4804113621181681.989984947896,-4804113621181941.324180637880,-4804113621176577.280500878156,-4804113621173970.623742728655,-4804113621189419.415257870401,-4804113621175273.712709187182,-4804113621176325.295093355542,-4804113621176342.160797483435,-4804113621174784.932221558568,-4804113621174715.891482657939,-4804113621174566.397800065201,-4804113621182775.739107722836,-4804113621174619.053774406887,-4804113621176248.460195991101,-4804113621173607.717434316676,-4804113621179945.185348151992,-4804113621174689.666696100015,-4804113621173669.067441738383,-4804113621175281.698924579145,-4804113621175132.451287815701,-4804113621175164.285303117587,-4804113621175140.655322008679,-4804113621181942.331654911304,0.0,-4804113621172867.351603982568,-4804113621173684.160497316616,-4804113621172252.083092274880,-4804113621175685.068414785532,-4804113621173613.476247340623,-4804113621172217.149068715032,-4804113621173821.709040302298,-4804113621182767.817304998672,-4804113621172808.984796156424,-4804113621253674.442656933643,-4804113621174789.257609608008,-4804113621172278.978603707916,-4804113621175738.778153111006,-4804113621173908.990310535359,-4804113621173684.847517006940,-4804113621173582.235296078591,-4804113621182338.587537103098,-4804113621172744.739565217950,-4804113621176734.131835494399,-4804113621175420.522613496984,-4804113621175266.051261929941,-4804113621173852.101174267769,-4804113621176357.127743946606,-4804113621187740.576952886656,-4804113621176337.393919638973,-4804113621189420.573185905996,-4804113621175096.992252144112,-4804113621175156.710994373556,-4804113621178509.727800338656,-4804113621179819.855534989342,-4804113621192777.450975221227,-4804113621175561.214695431195,-4804113621175408.142349375637,-4804113621192817.568841152128,-4804113621174788.990725785407,-4804113621189385.124134437597,-4804113621185843.586573768372,-4804113621172355.039435700971,-4804113621172340.732790008088,-4804113621172520.981813065598,-4804113621173550.626421779947,-4804113621173629.069613726585,-4804113621173691.027515248245,-4804113621173672.267941707404,-4804113621172283.391161926923,-4804113621200993.451405481395,-4804113621172284.181270024893,-4804113621173603.677429084092,-4804113621173684.793429558360,-4804113621172272.503602283391,-4804113621173605.858996626100,-4804113621185303.641169813351,-4804113621173720.981704295208,-4804113621172271.129056175575,-4804113621184127.780301956215,-4804113621173647.413135933204,-4804113621185810.153053351871,-4804113621172799.098832019027,-4804113621175435.240619341360,-4804113621172308.056828089913,-4804113621184567.210438204177,-4804113621182338.056245472381,-4804113621172774.309011622891,-4804113621175287.502481433297,-4804113621175289.982468238683,-4804113621175095.809461444858,-4804113621173137.721292565795,-4804113621175114.788461699767,-4804113621178453.003596558434,-4804113621175287.872457570025,-4804113621174973.183673913049,-4804113621176918.741667735844,-4804113621175290.880570617098,-4804113621175283.247941024476,-4804113621175284.332760525608,-4804113621175139.619506157758,-4804113621175343.101153064029,-4804113621175121.860830131516,-4804113621175108.730828221845,-4804113621175292.450011847518,-4804113621175170.610848049045,-4804113621175398.961506114538,-4804113621175072.869668163168,-4804113621175200.973143554980,-4804113621174592.570633180799,-4804113621174937.869505114824,-4804113621181056.676159128559,-4804113621185972.525622788093,-4804113621185880.814751320875,-4804113621185880.617905781096
3,-24165.79840841116916739931565,-8.920389847662243154522033551,-24253.36629740526702279736638,-1268.220101722385582156658114,-2955.009568098896818253856540,-8.227242667102104558802510191,-4175.883030488284187418928936,-3398.768375409310082207799353,-8.920389847661986207066742071,-3874.960859962757401774151770,-4165.043658669549730038522751,-2841.032277698607248790721913,-24251.85279312280801206387609,-8.227242667102137433088368571,-262.4558705404193864989512250,-2361.262101456456792765722110,-2510.261981185310050586785189,-2211.996603386276928428444902,-5.742336017314203647316698591,-1109.520404253909068729697720,-3107.658012468810523575877710,-24161.00621439880884295613174,-3.068187367887641915279827931,-7.163298605290222895933560640,-8352.675727203635727715860660,-24201.51015033236153304932719,-2782.732637160290871888191359,-24.40208035517707750445987595,-13116.08765005356111486018201,-24135.06888525587430065276711,-6.722528858904568625211320131,-2.984026992339191979011629491,-3.568515103842234861498341499,-4.446375450266508088009285996,-336.8417904973892379216674440,-5.085829053821224373658257779,-3684.901377078352120359985082,-5.049188836754087586736128421,-5.217590921438826874005588971,-807.6906438737900512864969642,-37.65303012563118547431649588,-2837.034778639737799971403254,-1141.857837820493973114691837,-815.8497454196626816638939896,-3001.796160228132773068932652,-34.16156639062754654492161597,-3679.601717018659044139938216,-6.617804754668064181855692311,-4.400608584781065699432093102,-4195.700341133084060152465463,-2832.732692339730012463693020,-1143.811873806699872879701806,-1136.060474657492874554087275,-3041.146943163847376413099905,-1991.404078206579741242594110,-5.383510589500802490778800011,-8.919724999662331499418299871,-4.558187542577396875674717046,-2811.441712503049379543717066,-4939.791325729577507894049412,-8.920389903199204765922751571,-7.128369963134244665073601431,-9.450518803834646264661508051,-8.920389847662186598026967451,-3.964562790060801423116090096,-7.534095486542187046553636071,-6.087176503605860939625297891,-3680.489986349130455232465340,-180485795620526109.1962550530,-926.3496891874553340052251838,-3681.355701521117408933447314,-3738.784950691504311851857427,-4159.094785410695037969873215,-442.9231523426143454727922896,-6.938246844338140098498227332,-2734.019267104023482948702712,-2794.592370494295964210095721,-2.111353720389954700034917430,-51635.09925711849349827750266,-3398.114004437865184926995702,-5.340225112201338929738025151,-3891.875356883674982102886727,-5.256844385328294445984867261,-3678.607356112709562728333261,-1330.176628308308546375039175,-3399.889591814839516972162151,-840.4593328013693235460643182,-3867.963465154176208546415769,-7.535428811943358875949723871,-7.821777558993980500867760931,-8.962216113533955535271279151,-256.4940402161352482043445188,-8.227242667102070780013932711,-2833.233286607674645615359743,-4197.308828691322774652465463,-2.977590472535358994272413131,-3.749905852623853442024372471,-114.4269093096075613311928107,-259.6361504831024550199112108,-24146.23978758058377746317955,-6.974479698606756839692372411,-94.06872921260464346335684215,-24185.61668542586016111736638,-3399.247088057743985694223319,-3707.960385928215272139062883,-8.920389847662076083211673491,-48.35960521790421558814231233,-72.24211604891173531458124052,-272.2464772293524322352544721,-403.5873381915285601356791887,-161.3474943476825185280489250,-3092.225830478222024848941603,-446.8698216364150925097924491,-2511.716204074138889637505660,-10295.50781216552275795927335,-2877.277192900746592393284456,-3479.970244222917174405255958,-3680.203522806806245933447313,-2650.114160131266885978126359,-4940.517440341024126457387440,-3428.668916543967947905626234,-3066.863503225842030281438283,-2804.425513386756491843454718,-5003.333800406161075429999058,-2259.241568578111412398581827,-3395.844647044352741007357447,-280.6645207481944572627532468,-5.924657574108094747493476011,-8.920393046787701765030778751,-3891.613235695428072634227917,-3399.918066286145755400604048,-862.8016310112647715869959722,-6.030018089765947625821158248,-6.723165270325844697370645691,-8.920389847662065599620176901,-1.311023309707833820918273831,-3.769663554420863823982101991,-6.974479698606809835872466941,-8.227242667102066025337965551,-1.883150546893407218021331269,-7.810109093513116519739570231,-7.821777558993893732279438671,-6.212339646559796061279438611,-7.534095486542229930715340311,-7.128630378433989607695478171,-7.310951935227972964635003491,-7.534095486542087566103052891,-2.831344972215204424106958451,-8.920389847662041377382604651,-3.469362602555623485181075911,-8.227242667102120604035240391,-7.128748547635327644756240551,-7.820605603552984392015528836,-7.537308978155074328864822949,-8.920389847662017325766292171,-6.355440490200509619276130841,-7.310951935227967721296531551,-3.957545217402147131178153751,-5.008366842233908130296531511
4,-34130.78003512768319294489827,-259.8851281806065101614477660,-34215.37642662197409849946699,-341.4479604399042124649826267,-8.395508038205930681616284764,-260.2656162286681991745594666,-1688.568688738924768359169557,-579.9458261142709574553224326,-657.1291987676579473123261764,-1081.162756704818741850584784,-1533.883748804087522804821006,-127.3554967751072147394439989,-34215.04882326708673629001724,-258.5748864151780114210534982,-85.74053026759055677021700662,-619.5737958391234702856575291,-402.5803409648656650249208958,-494.1601004346946136281530272,-327.6023564510406838863719309,-5.307097410732120871353648654,-122.6155683391781827629213613,-34123.59570791031898426276157,-55.99297311695544061913391932,-2.989101887652547602196525362,-180.0343989511996400090143233,-34166.33019300423660997441210,-99.59585020646773849922939772,-28.52173513543217400154231440,-16905.63547617704877276025174,-33030.67787456425555129150946,-5.451370658503781442460079244,-5.658259112754694608022516454,-7.240218874140144493834252734,-2.949647371401417863498193384,-23.90835239415765123981714378,-0.243018728595767066881563244,-702.4448528484207787624902753,-226.1780953481852105354072964,-4.647432557777234197438762824,-5.390606751549643761891171804,-251.6803605908144856826807907,-124.1465301916035469826072824,-121.0763177449783624960462728,-7.889921181123035870370740804,-124.2725333701970380616678353,-2006.910882151695258130457119,-1080.036735950933399824552374,-75.79500167407156336556227592,-5.451833957493852647481843904,-2576.768011125620145208196298,-99.14585722056713301603078082,-121.3270648485440951624569631,-120.3340366283315563578084799,-361.2635667389745491225638907,-1704.671394995717596049428311,-5.537145726758258513037395544,-8.396173328522614582136069904,-4.364213740381359300471819264,-7.022757450328915530008791884,-1736.521525035435715476138182,-115.6108454993464983316836862,-7.703142510689526014959188164,-9.004204201482794338276639300,-261.3678393753643143115891947,-273.9988527812915633488280166,-268.4002633657077528018264029,-272.5457148716209577098517626,-1081.171616691793660101638173,-169492644222144479.2780061132,-444.0452686969266066621003059,-720.8126606589700149757545479,-1099.665098638172867020004132,-1491.034885326700076016687119,-6.316235637765606969259601244,-208.6505018393862788543967856,-467.6448727723310174808659314,-2160.922150986939026430626885,-287.1059380658890170507362034,-70857.94239481618411931515656,-365.3423531030282485386949235,-60.12631483341736870821666713,-1181.271226723354216426170926,-571.9084860369254787794158812,-731.5249655031770236879390199,-8.395976380182816752615716514,-598.3095718097177354526004908,-466.8664582230348894072159989,-1077.875703762343579796630054,-8.390192443374765407081470754,-262.5696720438280445039003110,-7.283333594564337154247864014,-5.830558680744413074408990064,-508.6332909042247014685041677,-123.0982817238939339089079891,-2575.402153082957630208196298,-273.3476026450789862886939932,-265.5205631555720298827978107,-8.395508038205932510876325484,-94.84109678627719014135443382,-34110.16062048803628883366141,-257.2770674078971118474258107,-38.32334066768902859024627060,-34150.20139669653965876946699,-365.6639588523452541196097351,-1838.678542796221294956439737,-6345.865300073831415069016022,-3.071198578767935961623340280,-33.17427800394717573867937546,-435.7489368164303363056044602,-8.502498488618837510723353084,-60.99993592597169425701996677,-319.4458116827020184601072273,-8.457801678215726458513691004,-714.0722033945430882004691208,-3815.672499135876637971199860,-123.2021536767102508136516493,-458.9778660272409636694918734,-721.4512266594738319757545476,-2536.021894251030531827224699,-1739.972563940471763519530365,-624.7213829109938651246779123,-409.0465667141010645662795995,-2774.458178602706665923542821,-2306.917908652487769806287332,-210.7027093100040744130383916,-759.5372885677088431525764386,-82.65095207233691859810594327,-332.8712171673430085537174691,-485.7234232813702974977256697,-1397.267475287839255825884841,-599.8666680414485943810423926,-470.9385081465612736661051504,-255.6708335846423403180047992,-259.7442996206601356316840307,-360.8502299849114226785410092,-105.8670436771567616227096365,-81.41106220334375728556391747,-258.2622319757865515369586638,-259.9213812283149462944255743,-5.017691576548380598271728634,-5.913539903522948499142374084,-260.0463373966848399150926125,-259.4332071338012178940926125,-258.8950960061260151752216761,-275.0761230457632770205017765,-261.3886330747993985523732028,-284.8233977063337174371578181,-269.2920584751528653143519018,-260.8656053950025973763427123,-103.3120514050420281826093342,-258.8582216619559801610438470,-127.5247464272938016187750245,-97.59612598887527677343496362,-39.85718854900776329991209184,-213.8944009165882194422332361,-244.4303166127123945712012500,-6579.986955057935830232605445,-6488.557709110355909466871772,-6475.721066259572213784346499
