-2.782854289547219295e+01,-3.613074139370850730e+02,-1.220467885210240638e+03,-1.737947991481524070e+02,-1.853962366494211210e+03,-3.572463604365643732e+03,-3.700514288710578512e+02,-3.761277018727705479e+08,-3.024157522298761705e+03,-4.836654469410800239e+00,-1.515044380297943576e+02,-7.966605107443352693e-03,-5.298692713495240696e+02,-1.196786815120009493e+02,-2.097428060698712926e+01,-1.347662024877311282e+01,-4.671166093984996223e+03,-1.880646893691687882e+08
-2.235957199261215919e+03,-3.517519784732466178e+03,-9.123379963498923928e+01,-8.125856529360527247e+02,-4.626810328293337449e+01,-4.234650594097463909e+03,-9.721861875005033653e+02,-3.761283926166087985e+08,-1.825998915230675834e+02,-6.519323209498159031e+02,-8.077986432947299136e+02,-6.444231041338971409e+02,-1.179956016146213869e+03,-7.680522743008710904e+02,-2.189155424824845340e+03,-2.064015371703648270e+03,1.367254489817999988e-15,-1.880605150511151850e+08
-5.983926372663004258e+02,-1.774458729542680658e+03,-3.634532278255492770e+02,-6.566664858692159434e-01,-6.920516445707277420e+00,-8.317470923899104207e+01,-5.789490982887792825e+01,-3.761304714558419585e+08,-1.310090222014227095e+02,-5.866002491408788728e+02,-7.330622126055550414e-01,-6.535727093864644530e+02,-7.769444871362108529e+01,-2.746921585549340250e+01,-5.819544270846358813e+02,-4.702541065124140687e+02,-3.254143293650798796e+02,-1.880605803696779609e+08
-5.089691187097131753e-01,-3.427780547487923286e+02,-2.243633963660370682e+03,-1.300814927220820209e+03,-6.719366537552467662e+02,-1.597850440201587219e+02,-1.557379764343827901e+03,-3.761291467275293469e+08,-1.077836017196924558e+03,-7.699766949980642039e+01,-1.103313445171910189e+03,-6.728923701648066924e+01,-6.555244813922554670e+01,-1.342484704875615535e+03,-1.036095262674119111e+00,-3.122485895779653298e+00,-1.536899845755493971e+03,-1.880610601137762070e+08
-7.706718371505512550e+02,-1.446725180655815393e+03,-1.088489952111225847e+02,-6.299806171379809712e+02,-5.129817847433802876e-03,-7.229242861656475725e+02,-6.979560117360256299e+02,-3.761299781651593447e+08,-5.275248940235515605e+00,-8.172914617144812155e+02,-4.376027056473101311e+02,-7.970507597358438261e+02,-7.064407947559745935e+02,-6.654716148529214479e+02,-7.524573125965318923e+02,-6.976770481888164568e+02,-3.007807429324495629e+01,-1.880602124209751487e+08
-5.194938328942166450e+00,-6.465276234038259962e-02,-6.107686320388555032e+03,-3.446657144509296813e+03,-3.046342405293932188e+03,-2.980740538207701462e+01,-6.302047282386554983e+00,-3.761291258146432042e+08,-7.800685922978209419e+03,-1.771995551251712584e+02,-2.857505762239488377e+03,-6.813686389698649748e+01,-2.394449193765506223e+01,-3.524483747910639231e+00,-3.658835515690524343e+00,-1.455700863550799973e+01,-9.527288066958342824e+03,-1.880684225655393600e+08
-6.897712781918445444e+02,1.003411119800850045e-13,-1.234815371198389585e+03,-9.062324977981188567e+02,-9.181291194639711648e+02,-8.800012669337527882e+01,-6.633325617773284932e+01,-3.761293312321530581e+08,-1.030100760458489276e+03,-8.621007259646908096e+02,-8.995434968710183057e+02,-7.557008693582474734e+02,-8.631543420870897876e+01,-6.498418810627835285e+01,-6.888232902272986848e+02,-6.964126247480180609e+02,-8.948844985100711256e+02,-1.880613513302920759e+08
-5.547293488166845918e+02,-7.799445482067165358e+03,-6.533951108191288313e+02,-1.589693922503616477e+03,-6.368508952807967944e+03,-1.895998988533084961e-01,-5.053601679743141339e+00,-3.762232974755005836e+08,-3.857026693331429215e+02,-6.692071723148789715e+03,-1.391565745783083003e+03,-1.033306926907976231e+04,-2.657660900225494949e+00,-2.341205213023485499e+00,-6.925428137096203045e+02,-8.228947813837050944e+02,-3.452294762318251742e+03,-1.880656382694547474e+08
-2.395813415009091898e+02,-1.196849320047545234e+03,-3.277958515050813730e+02,-6.757941453216909977e+00,-5.591732283744654808e-03,-9.103345173934546608e+01,-6.157528376666480341e+01,-3.761299544815626144e+08,-1.232678597257318387e+02,-2.159432835254808367e+02,-5.422858507050382748e+00,-2.831784782297390279e+02,-8.011660340012736015e+01,-2.790039774461338595e+01,-2.054511096834625334e+02,-1.290065513095988479e+02,-1.406899284289406751e+02,-1.880604063654180169e+08
-6.558664359373214126e+00,-3.289954701769828489e+02,-1.311252152031463538e+03,-8.537577970053628178e+02,-1.863422274598444119e+03,-1.061258796458195093e+03,-4.672224468770214116e+02,-3.761281429462091923e+08,-3.126718036205460066e+03,-6.031607005808239563e+01,-9.795944533569768282e+02,-5.012104514053851290e+01,-6.293283385264415983e+02,-2.204968936426485300e+02,-4.609982421019823140e-01,-9.998668274158897251e-01,-5.379379892228875178e+03,-1.880657886417050958e+08
