,D-Alt(a1-3),D-Fuc(a1-6),Fuc(a1-6),Gal(b1-4),Glc(a1-3),GlcA(b1-3),GlcNAc,GlcNAc(a1-2),GlcNAc(b1-2),GlcNAc(b1-3),GlcNAc(b1-3/4),GlcNAc(b1-4),GlcNAc(b1-6),Gul(b1-4),Man(a1-2),Man(a1-3),Man(a1-6),Man(b1-3/4),Man(b1-4),ManNAc(b1-2),ManNAc(b1-3),Neu5Ac(a2-3),Neu5Gc(a2-3)
0,-2.8769530369952485,-118.16477681843128,-117.54150387592868,-13.14153950859719,-2.927867648162261,-33.779839552353636,-1812.0885168334619,-15.55236654937501,-13.840926363249688,-90.36818528307737,-89.09206267962342,-2.01726119155862,-110.54846935986296,-3.6624099567125037,-1.2692514746274712,-0.7975125522048412,-118.17018793057304,-120.06464745163503,-40.90568647672764,-74.40710626488902,-110.8044719115185,-44.45211047354406,-43.454866061973576
1,-157.60152685191971,-169.30356259173774,-167.45112923821364,-10.728350967832313,-4.996197971850791,-18.384113729392908,-1.9782246417112368,-1.9807612998953317,-1.985207979905176,-21.91391461328063,-157.32257464579357,-0.6869094429960545,-45.92212772873306,-2.586869016869028,-6.72596472746849,-104.96236015302313,-137.9605995308987,-22.033783996978073,-14.750434332999914,-74.7281959899628,-31.783936203126636,-20.314534588914217,-19.061658566733684
2,-61.58212996787717,-148.67229102495156,-147.21052105982758,-19.650430256910646,-43.31783387691746,-16.48669374160956,-415.58604751607703,-16.70475406641644,-0.21143657401109195,-15.863104074962965,-134.71752294186683,-23.001590055773562,-11.150286544316849,-50.22400430439084,-54.51187632526592,-2.3509130403707985,-38.091752649382805,-31.007792541502443,-78.98967035971462,-2.350921495445047,-16.353766525434164,-14.4995472544963,-14.13825688706008
3,-218.54352400255777,-24.260345729310266,-22.81261056889386,-0.38972460532445696,-10.420293017273432,-12.941991383732773,-3160.052189272126,-17.728687362149508,-8.425854477258671,-22.98027673008942,-9.341445815578854,-19.345652896553375,-18.711887258674338,-17.36707112137674,-15.945754364413586,-134.0310521542924,-1.1319362774308859,-33.083337142418856,-47.56766996548003,-140.65339711733057,-20.220761867956767,-11.86997198196344,-13.108871217364833
4,-68.59873426057582,-3.0537200718540065,-1.6674257107798682,-1.2299365896001042,-22.60016793414832,-30.36584442060467,-1453.7380243768996,-70.4904289855305,-9.997984106216132,-103.30698861579283,-3.055898868644104,-0.8564955185010508,-105.73800550814704,-24.41396533132861,-31.53715581526366,-30.668051083366652,-35.708886091147086,-123.97144157379046,-102.53176186430255,-115.87531462898004,-114.96773155295766,-41.360811661191406,-40.21469362841245
5,-153.54022743645322,-89.0206781130985,-89.01150288516106,-23.871971627465136,-28.204631713091842,-3.4180354919196634,-276.1815847266101,-3.4154492095793265,-3.008863861694426,-2.7248287525548753,-106.01118674590636,-24.855332360982864,-2.0317186466949635,-27.7412336636353,-33.91196884668017,-92.85387177547037,-13.942460809069557,-3.4179752554879843,-1.2207509915983987,-71.35546527978859,-3.417976123717176,-1.6262456071161715,-2.0316953772049793
