-1.954096702824345444e+00,-1.286529319050476072e+00,-1.008245763948392160e+01,-2.790546805998741942e+00,-3.640161483170705647e+00,-3.271584693597412219e+00,-2.513668970668986979e+00,-2.865530061287469898e+00,-1.860965444259754520e+00,-1.813943629888973286e+00
-2.310200406584044241e+00,-1.984877322740858485e+00,-2.962851628043766006e+00,-2.135424449769891098e+00,-5.136657174578702190e+00,-1.635544121371885762e+00,-1.892863185237048551e+00,-2.076062791229619897e+00,-2.808039674032781097e+00,-2.875539623855346782e+00
-1.751968422045625529e+00,-1.635483997910667675e+00,-2.665493689102722108e+00,-2.523131655290788089e+00,-2.427558948533826033e+00,-1.696524609217993307e+00,-3.929455080819534984e+00,-5.516422749719477103e+00,-3.257126969399581906e+00,-1.909248177152510273e+00
-3.857806431108470768e+00,-2.586936566392034731e+00,-1.597694577827765139e+00,-2.732912074164012939e+00,-2.323211748604666393e+00,-2.660080623958851032e+00,-1.679207155175325372e+00,-1.913188728452206666e+00,-5.143469594747559270e+00,-2.052806046136864015e+00
-1.518305534168352899e+00,-1.995799168002365453e+00,-2.814752872259975280e+00,-2.354473931446234403e+00,-4.322284543529097967e+00,-2.374417880884623244e+00,-1.463246574340012263e+00,-3.026446211042633117e+00,-2.477880662959193181e+00,-3.916082043464727214e+00
-5.121615835789763871e+00,-2.336316288739761493e+00,-2.833761552774824555e+00,-3.290842636161011026e+00,-2.163663648168845377e+00,-4.466937118193137657e+00,-1.702829708027229438e+00,-3.079907082563428489e+00,-1.276321644062932803e+00,-1.785231811148257464e+00
-3.891988507502276207e+00,-2.825615620839866171e+00,-1.989316936717830941e+00,-3.166172120882916108e+00,-4.961599150294476068e+00,-2.302948310398862386e+00,-1.823120220307868022e+00,-2.393951770035498416e+00,-1.246916284322785007e+00,-2.362067143221975751e+00
-1.572344385377652864e+00,-3.879287232963262166e+00,-3.533759358740893752e+00,-2.254911852822271801e+00,-3.048691144989391866e+00,-3.521612975792883127e+00,-1.610812634431630919e+00,-3.032920110348360954e+00,-1.651008431391954634e+00,-2.112215414221319421e+00
-1.728584910566707933e+00,-2.674220887395180934e+00,-1.977393450101223138e+00,-3.420302354334785910e+00,-3.555521515067125993e+00,-2.155912917713463273e+00,-2.603231148396292660e+00,-2.050270866416549431e+00,-1.891885075470809863e+00,-2.471161690553922874e+00
-3.749753099893191610e+00,-1.445832358578400978e+00,-2.313203121307987331e+00,-2.624322697828732398e+00,-3.001820903128106455e+00,-2.743370111872234229e+00,-1.304963308174440062e+00,-2.549964327599811842e+00,-7.097821415312920657e+00,-2.250463113013119187e+00
