-3.85E+02,,7.8709E-168
-1.57E-01,,0.854389912
-1.64E+03,,0
-1.67E+03,,0
-6.24E+02,,6.3865E-272
-2.15E+03,,0
-8.64E+02,,0
-1.99E+03,,0
-1.93E+00,,0.145610088
-3.84E+02,,2.5193E-167
,sum,1
