,AllNAc(b1-6),D-Alt(a1-3),D-Fuc(a1-6),D-Fuc(b1-6),Fuc(a1-2),Fuc(a1-3),Fuc(a1-6),Fuc(b1-6),Gal(a1-3),Gal(b1-3),Gal(b1-4),Gal3S(b1-4),GalNAc(b1-4),Glc(a1-2),Glc(a1-3),GlcA(b1-3),GlcNAc,GlcNAc(a1-2),GlcNAc(b1-2),GlcNAc(b1-3),GlcNAc(b1-3/4),GlcNAc(b1-4),GlcNAc(b1-6),Gul(b1-4),Kdn(a2-3),L-6dTal(a1-3),Man(a1-2),Man(a1-3),Man(a1-3/6),Man(a1-6),Man(b1-3/4),Man(b1-4),ManNAc(b1-2),ManNAc(b1-3),ManNAc6S(b1-2),Neu5Ac(a2-3),Neu5Ac(a2-3/6),Neu5Ac(a2-6),Neu5Gc(a2-3),Neu5Gc(a2-6),Xyl(b1-2),Xylf(b1-2)
0,-2586.348785478714082057098499,-4.55414194839999819500000000,-283.6393634267237990590000000,-284.5600934102656134590000000,-1147.942782963615722608933740,-4.52927009937428245900000005,-274.6022579308336338184201360,-285.6353956268504087590000000,-1148.068178796501155773944374,-1913.462243903087075289725547,-127.7321009008036164919675612,-1889.357946762245667553522813,-4304.152727668380075587239795,-1861.203857473356361308416270,-1298.560328071813697851625836,-1146.101010592691096403137037,-3689578138151.083143806091816,-2492.450985338925760144228002,-216.5507608334788159026329656,-2100.348052894820278977810186,-1983.489170954274587358216940,-0.94322403575578653100000008,-1693.320365295176502061364206,-1935.425880956413714513248742,-1144.489303139581596422158854,-86.95806167050471875900000009,-4.55414194842583361937128265,-0.62231631567567875600000004,-3.45552965987325045900000009,-4.55414194840001187138830248,-3162.188727611647196386617767,-2929.975155599853646163310225,-2846.408024184858496645531462,-3665.873420341620998527229905,-4654.450719973343767231036385,-1135.344063599415070118782176,-1151.574396544415747520692094,-1148.793691018378713930807728,-1153.114898161797103155321013,-1151.103154240020995956560628,-2193.998082512799918673369270,-2022.667101603412736167784735
1,-569.5921915918198445920000000,-1685.735958815993090503540339,-16291.92287133787309690152380,-16292.77387040068846165014093,-988.0934169694511262470530781,-1806.292110946621231558796074,-15591.22120806715583558171241,-16293.58581192188994623675568,-944.9274621597916049356032137,-1537.913937339852422282886582,-640.4177641460508331309472532,-1648.309236356885690046220899,-2948.027387314665495669086925,-881.2984984708420230405425761,-4.28989061408206713517297395,-934.5943489406337475993553626,-17019799383.77110892369536663,-7.23826495079518309200000008,-6.365211753401788598767882651,-988.4800254114905802172822131,-13373.54128983240907405275749,-1.2941583405280545905952419,-558.5494324702983354220000001,-4.28989061408214377308566520,-925.5799755361955051015559549,-1489.105544501591461025951014,-3.32472052548178398568790454,-1708.047658731772871279998254,-581.4526113797668047314335944,-4.2898906140401227760496207,-496.3941416823110445920000001,-0.43974301237198589600000013,-6.15220785941677829200000016,-1698.715314438602201242438837,-1159.868970231526563347875459,-951.5074856964498767569011380,-979.1946947601391094348541869,-991.0172387702623290085190631,-955.1730763249367971686082472,-956.9930238656836619489699230,-4078.236035166093246143225756,-5219.083451319132275889828346
2,-1035.000776697542826374610719,-368.5831850138208973691432519,-17278.53649296019523366128421,-17280.98188127328597494577106,-103.9685742285888264317927402,-1187.480194558433318004688143,-10563.22794620170159482055177,-17280.57355187531775015419638,-103.8475029995604229585559086,-132.7436215419444309179380984,-99.11086548476108298047187456,-1590.504164130412778847439988,-4.39659081783569830121861349,-89.48003408994242395010591721,-41.95402904655616841319280882,-104.0551965600081184346575835,-1654096136124.327261162832255,-3.73000573798693178648801023,-0.20883964573522620985967481,-108.3105132197401829099403111,-11315.97919156784565864237341,-130.5989971922298434942774861,-56.27493007954209210166344656,-219.9377934864503238908534981,-101.6187768297190315346575835,-4.39659081783571079864923575,-2.89107435647618943127600416,-406.5629722330120955484671209,-12.14032543091587378404062250,-47.02568864583833356803687046,-767.3287554743925305173370773,-283.2246028875835640999412116,-2.63105765741384759465599621,-114.6622369034816299299403111,-4.39659081783571991793809853,-107.1795140791698106999403111,-106.3624949426410189317927403,-105.3169146845725437079380985,-103.3671275620009500399403111,-103.8565634784697285917927403,-2560.802604835810655605713226,-3977.338775868489216408946057
3,-5.17092669726674666800000000,-926.2649070284477152220056143,-8262.373490736702071347085050,-8264.030995343798861442618428,-4.07231440859857084757273607,-58.41523820624220444680363216,-8254.004648071775811453192693,-8261.548365878749059402544510,-4.47777951670674762257076993,-3.78463348297883210503542909,-0.64913812023897381559779458,-4.37809145078683890349512168,-1535.844021326528086912270962,-5.17092669726669255978015355,-4.47777951727503059625410959,-4.07231440859857403995613769,-538259141313.0780465832223411,-40.48524224059859910467526773,-71.56644297260991574354945106,-3.56148878483258213549810194,-10804.38093320825646066592363,-418.2643203026003315251859134,-2.60597733980515098221681932,-984.4738354977795727823262129,-5.17092669726670830962789622,-957.1654949142064024556290786,-2.69705698356878493257319636,-963.0001982383428227696578742,-49.96946686047123333455761435,-64.57046797856110593122752346,-788.2894579074525183572032473,-1701.601742225050281993559500,-941.8079965065231381637170622,-5.17092669726667618854612136,-1465.351361689116714915399733,-2.33771335321046200236861278,-4.47777951670672297305908094,-3.37916722803863550310366191,-3.37916722803862059956190868,-4.07231440859855935738744492,-306.2221703051472640686654806,-134.9040805695156028095967964
4,-6427.631728557627406858608801,-11735.67837480836163534805475,-16538.32494095419481010060447,-16540.78780852032327551991820,-2729.907348738041082548372820,-0.440081930995947134294292070,-13773.92010182531409472875761,-16542.15938182849817059488060,-3098.751557551800813909746088,-23.73121945889041368580652870,-36.76808363700686590903742822,-2.318481975840767926215372410,-1567.460475624774478428221108,-1691.105882420915776987692581,-1019.041768296822693330333472,-2729.347990930022911813366100,-2.049519843430021002580499950,-4525.548833994167938059254213,-1249.825692035885183648175444,-2109.172553924536644731805398,-13680.51361024763891130515671,-2226.806349154241763726606972,-5055.954018000202837467577628,-1401.205231993436360207904603,-3103.987901443204675373496366,-11247.78054098009755784095842,-53.36383250641429736463984970,-11562.26781167992272598164920,-26.90871967643060874801615495,-117.2573402234918413381527260,-6908.532965178297172643041635,-2052.355369943102120628438754,-5535.287563927918821294912526,-2064.183984578814893831418176,-16512.53429226320477476167325,-1702.726381972543024804804517,-2722.782034599870983152294785,-2747.706298024346648368179204,-1707.714228976444794151291035,-2731.267345514513784014325269,-2.049519843429965102081074610,-436.5041698267318443864243714
5,-1501.117692219554941878349525,-650.7756380820419492665426307,-3.44468848495823282247239279,-3.85015359306637722536636050,-429.4314279780181036964309273,-3.862825409378763494873283068,-1.36524694327841330316364711,-4.54330077362632786892557549,-393.2235563777433640451634275,-16.83559775348595454947726077,-24.59264381184254465996278486,-8.18623812260839893656839250,-3318.023899865010885642121217,-341.2791387175475862401255711,-25.13852324159613161571781938,-380.0397258232972771929667011,-326701756630.1263880866792746,-81.23213285742560869532818471,-101.7914453728390011435277886,-432.6183059186608793223705988,-4.54330077362633567331581246,-288.4163526726654720689783137,-48.04007260686472581345315086,-1371.522392652326804302043678,-372.3343648713858259163019022,-980.4937935944619581637560782,-19.18536056279306130921403791,-602.2827062937675588454052684,-3.15711478072138990411752891,-0.53596758839462284464450147,-4.54330077362629435670846438,-1948.077479551334512859324364,-1935.291107032956360856548075,-2126.320570466957829080421891,-4487.362019666747912273802459,-397.7173724922539384355106598,-421.3995994725790453972803580,-431.2993312412108440432141145,-397.7212731073475874169783966,-402.5233707376897064210128920,-124.7460330953034305150736699,-4.54330077362632211958026993
