-7.28E+01,,2.34739E-32
-2.85E+02,,1.1584E-124
-4.28E+02,,1.3334E-186
-3.60E+02,,3.5472E-157
-7.45E+02,,0
-6.31E+02,,6.5519E-275
-9.06E+02,,0
-1.32E+02,,6.51195E-58
9.36E-15,,1
-3.35E+02,,2.8151E-146
,sum,1
