-1.585633195385057315e+00,-6.934523128046125251e+00,-1.573803257021764601e+00,-3.051101910910550608e+00,-2.506646403896805708e+00,-4.141643215854772464e+00,-3.395133055588353432e+00,-1.457188794736311577e+00,-2.194919664179172170e+00,-2.742415828504032316e+00
-3.444883777651093659e+00,-2.713118606495971807e+00,-4.708734363873981366e+00,-2.888761211819251606e+00,-3.886118196783764578e+00,-1.515596488959352506e+00,-1.449091196210431143e+00,-2.404323483946669171e+00,-1.324645193118514586e+00,-5.134293567909280043e+00
-1.202582577113212814e+00,-5.418054596329814565e+00,-1.581948034941217829e+00,-4.068474347472491814e+00,-3.211985439933028097e+00,-2.695965474854712607e+00,-2.778577726020909022e+00,-2.828398956047350143e+00,-2.020685675195603270e+00,-2.198976310117907840e+00
-2.290395140167914789e+00,-4.034213316611102051e+00,-2.033036979973102287e+00,-2.823534947681790808e+00,-2.518144512710359884e+00,-2.731858099217686853e+00,-1.617127786054162630e+00,-1.753928213094087418e+00,-2.779880651666958524e+00,-2.194382738336737582e+00
-1.850259079656578320e+00,-3.564966780813193292e+00,-2.030472668155167248e+00,-3.450917729855034644e+00,-2.591903516780666994e+00,-2.972443849458523246e+00,-2.543221641930982102e+00,-1.717176664233005301e+00,-1.848251264343726996e+00,-2.209434717412839699e+00
-3.392372046548710607e+00,-4.232562602676886776e+00,-3.469724338035520717e+00,-1.961087757648338092e+00,-2.655875888168698129e+00,-4.431043205619499936e+00,-2.269160006863064183e+00,-3.995863379066892040e+00,-7.387509471650399728e-01,-2.318866916356608243e+00
-2.701593224043119967e+00,-2.626131075162563722e+00,-2.623903554385305537e+00,-3.787843375127326162e+00,-3.071510779695945992e+00,-1.865373228193413224e+00,-2.194245988355204791e+00,-4.459006260974767599e+00,-9.190658154246931222e-01,-3.163379920440488657e+00
-2.268470476837562533e+00,-3.695810929494014019e+00,-3.049358818199975563e+00,-2.974729490119915276e+00,-1.796635541711427475e+00,-2.035799001145195408e+00,-2.352752713276573981e+00,-5.477948787666530706e+00,-1.086323646573138069e+00,-3.216876866873118246e+00
-2.479023343809708013e+00,-6.157391276716468020e+00,-2.388449945720804379e+00,-3.068229189310530902e+00,-2.518821736267331968e+00,-2.517905328664771236e+00,-2.438417206442146767e+00,-1.915874696870988103e+00,-1.002826470390067337e+00,-4.324052277078306972e+00
-2.262257753914902914e+00,-6.169783938653856659e+00,-1.580250248520038925e+00,-2.668849200177167980e+00,-3.328821496747324193e+00,-3.401766932765238671e+00,-2.170330800678631711e+00,-1.569036411154554944e+00,-2.842461183921362267e+00,-1.779512855144367744e+00
