-3.176233936324097726e+02,-2.949717623975331549e+02,-1.253994259878823136e+01,-1.180187007299168158e+02,-1.167007796738966476e+02,-1.968978549039406403e+02,-5.315626755410641363e-02,-2.154989444304665014e+01,-5.667408458050524445e+01,-1.904835453873955942e+02,-4.966146071370962289e+01,-8.301462874637384459e+01,-1.293487083698407787e+02,-2.145017624845137050e+01,-1.719687250609786986e+02,-1.974379651501982949e+02,-2.961048851659110692e+00,-3.349324225807583133e+01
-4.606784963584190109e+02,-4.382132531598391552e+02,-5.334748554772890117e+00,-1.181636563457623765e+02,-1.162185161874699588e+02,-2.310618204432417429e+02,-2.108280628885173674e-02,-2.249198658386585237e+01,-5.893809846820133913e+01,-2.043879642366882763e+02,-5.219212909328447836e+01,-8.274929320777404484e+01,-1.290988352267525840e+02,-2.433578750726178441e+01,-1.708665313901215939e+02,-2.342531230139956619e+02,-4.132607636305738019e+00,-3.570637911339633064e+01
-1.462077067052312529e+01,-4.469725245853151012e-07,-8.222137542327689630e+01,-5.853540023587573415e+01,-7.252050804071133427e+01,-2.789937114945427155e+01,-1.558867777724356358e+02,-3.657374060017635742e+01,-3.817596596967813127e+01,-6.332100176144320614e+01,-3.217093084080416787e+01,-1.018983194690484737e+02,-8.781575618253042137e+01,-6.812295436340041022e+01,-5.081401331084338580e+01,-3.599119958235675654e+01,-7.458794068958958690e+01,-3.542933753967979271e+01
-9.096546128851854007e+01,-7.502215915290750559e+01,-1.364035291582296061e+01,-7.392588322414861857e+00,-3.180212463887675867e+00,-3.227968514610853656e+00,-3.506856845984433591e+01,-2.672233623635624156e+01,-4.289428617951423917e+01,-6.170977718306593918e-01,-4.116350148897952721e+01,-5.862460799891310081e+00,-4.620683197909190909e+00,-3.127793954858391601e+01,-1.222555418323868048e+00,-2.638481632708518543e+00,-1.065412351789644241e+01,-3.838978838091653500e+01
-7.621788916020067006e+01,-5.792987817869489220e+01,-7.438916496242690357e+00,-1.168248821241755486e+01,-3.343991509077351765e+00,-3.777315140349045919e+00,-2.755649191251456287e+01,-7.630154755832788460e+00,-3.040949569857901835e+01,-2.466471552595116967e-01,-2.524050588200824663e+01,-1.063747426416334818e+01,-1.133328969112471718e+01,-2.290118787990467908e+01,-5.881516783170551932e+00,-1.891835280309811518e+00,-5.167196925881108349e+00,-2.579034460057785694e+01
-1.636646273331875250e+02,-1.412456507220654771e+02,-2.423316954222734054e+01,-8.634474311452740025e+00,-1.894733388426120602e+00,-1.260873187390167693e+01,-3.285054040044099821e+01,-2.269716570161183000e+01,-6.932413913488062462e+01,-7.460068310572832928e+00,-5.870648165542511521e+01,-1.848840610507189286e+00,-3.689517707990480622e-01,-5.068793124948615514e+01,-2.558254564973183776e+01,-1.195501092087380002e+01,-2.882243765482434128e+01,-5.932659415681713000e+01
-1.709856910029209587e+01,-3.751334622530610951e-08,-2.368017200382166720e+02,-1.512819723692415721e+02,-1.575702090263643242e+02,-6.025912905162640953e+01,-3.093638513577611207e+02,-1.884108205508078129e+02,-2.009634397314158889e+02,-1.176862316284402254e+02,-1.884454065712176600e+02,-1.749116058321108369e+02,-1.777572856477701464e+02,-2.287550600313938105e+02,-1.343290798422181638e+02,-7.502430820780710974e+01,-2.313872180810921009e+02,-1.911204996026117442e+02
-1.902643107213831541e+01,-4.103187931604362682e+00,-6.398901310613759108e+01,-8.429530236956273015e+00,-4.846135404792082824e+00,-1.426972084559968268e+00,-1.196325723280343567e+02,-4.209189331636923725e+01,-4.314638169975133764e+01,-1.356515583458855145e+00,-4.039390361130682550e+01,-2.442003184107543845e+01,-1.987544254995638582e+01,-7.384041783166559014e+01,-8.759722080444304337e-01,-2.791081315119205541e+00,-6.486662235721236414e+01,-4.418145591313750487e+01
-4.385957451516762973e+00,-6.055394691571007826e+01,-3.817319027645073248e+01,-1.108249548688864650e+01,-9.148331933396370630e+00,-1.061991110477306144e+01,-7.262521172318098195e+01,-3.644367156661710183e+00,-3.675611086589563925e+00,-5.036999980466297266e+00,-9.208025307785921987e-01,-2.912401991373615218e+01,-2.661259077948690432e+01,-3.398539274136109611e+01,-8.033694055230727882e-01,-5.626838092722763918e+00,-3.308711887488311021e+01,-2.527969310296275918e+00
-1.402159561587048131e+02,-1.213705951868281829e+02,-2.308076351984720276e+01,-1.180571124994899534e+01,-2.915187233490514451e+00,-8.879112656057623454e+00,-4.419664416166903465e+01,-1.376695126364844590e+01,-5.906853360372399209e+01,-4.263206296359473235e+00,-5.303103254303087510e+01,-1.542518726189042955e+00,-3.317590281775971706e-01,-4.755604182404731262e+01,-1.631656443603484163e+01,-9.444679698124385681e+00,-2.593324336527402707e+01,-5.617075690214259254e+01
