-6.198407071163507531e-01,-3.065008226383827861e+01,-3.048013035943015314e+00,-2.427830199541722322e+02,-2.450445678143325381e+02,-5.322243765342636657e+00,-1.678868080546336614e+02,-7.687461536575622745e+01,-3.817404309713205990e+00,-2.661989459107385869e+02,-7.965903137452548322e+01,-2.711520639108188107e+02,-2.840385319042300338e+01,-4.470416951602224458e+02,-4.660371909877198249e+01,-6.416536073530245687e+01,-9.476519801255832709e-01,-2.600310699235883476e+02
-2.570178181237771642e-01,-1.352478688747257429e+01,-2.143810816549758247e+00,-3.720331291635171738e+02,-3.441863551189150030e+02,-5.254240214989670754e+00,-1.312846291643006111e+02,-9.812253166461651688e+01,-8.204272023569703975e+00,-4.020354604848952249e+02,-5.422807501395046614e+01,-3.842130690309780334e+02,-1.076225080981544835e+01,-2.488695813597874178e+02,-2.569714424886734960e+01,-5.686873012428612384e+01,-2.264163626832807363e+00,-3.611858237433202135e+02
-4.899665961951333859e-01,-2.736103323527437325e+01,-4.041194588606706439e+00,-2.557959523997848237e+02,-2.567340144823235164e+02,-4.673329321387244661e+00,-1.709050427249670747e+02,-7.779815716183152574e+01,-3.154021399831756778e+00,-2.807509017307480690e+02,-8.198267363275640207e+01,-2.888889650498273909e+02,-2.662654443154292494e+01,-7.269730662370672007e+02,-4.604775552486579215e+01,-6.582528155566237160e+01,-1.146473334554589218e+00,-2.765190824208200979e+02
-2.086334370806952450e+02,-2.750404138528452904e+02,-2.126425741437447812e+02,-2.441232717349866577e-01,-5.427671065622182489e+00,-1.492796451637540542e+02,-1.692244198163307622e+00,-3.943329019794819033e+02,-2.966694130065235413e+02,-1.517711047650592882e+01,-3.611146023577406883e+00,-1.714709109256196129e+01,-7.244765895414383294e+01,-7.290721531231754398e+02,-3.331012605185636630e+02,-3.559985806537839039e+02,-2.351538857958834967e+02,-6.822879771236375568e+00
-2.468166039287319222e+02,-3.571501160401763855e+02,-2.584655922115238127e+02,-3.442511418334377016e+00,-1.982495589313071793e+00,-2.150293712434523741e+02,-2.371242818093529436e+00,-4.535694809768518780e+02,-3.440876448782200896e+02,-1.611448468019246150e+01,-5.420070032895164758e+00,-1.029173749745510413e+01,-1.633215908366935025e+02,-9.210177479949733197e+02,-3.645246228598700213e+02,-4.149460304230271959e+02,-2.797107966401198951e+02,-3.113394877940117711e-01
-7.620401561786888101e-01,-2.876261783784810433e+01,-1.869862166920799318e+00,-2.131978812007620263e+02,-2.087213644305670925e+02,-4.042906302077001968e+00,-1.660434080675239557e+02,-7.572022097968689991e+01,-2.999959175675717127e+00,-2.196313991547115450e+02,-7.982196800392745217e+01,-2.259422394255792312e+02,-2.490250683169118417e+01,-3.082475969069108146e+02,-4.377259988540431834e+01,-6.243987144805562650e+01,-1.165373110009623847e+00,-2.205430292810324886e+02
-2.291059870852389793e+02,-2.075116913972636610e+02,-2.359204647385780902e+02,-5.368192501726702659e+01,-2.640144369176115902e+01,-2.254264094234832783e+02,-1.446863073225587604e+00,-3.002951129540473971e+02,-2.418275882341225724e+02,-3.878608648739678699e+01,-3.305794276341968985e-01,-3.410553409360631605e+01,-3.075090748955232822e+00,-9.452201087200442089e+02,-2.159072392376278344e+02,-2.759366009160332851e+02,-2.451366718570779710e+02,-2.425215422638460083e+01
-3.763437531790085586e+02,-2.892219386330962152e+02,-4.681221650662933484e+02,-6.697111644556273404e+02,-5.515629501962508812e+02,-2.340271530960790471e+02,-5.188898294489398495e+02,4.545999025799999908e-15,-4.678245065743759596e+02,-4.702482687759117539e+02,-4.661997165083937489e+02,-3.997354923977869134e+02,-3.058085474274491844e+02,-2.242768101113375394e+02,-3.419126793329153315e+02,-3.537776593161219694e+02,-4.729719375450812322e+02,-5.705985314226006722e+02
-1.304170413996764566e+01,-2.629144159257378632e+01,-1.393580318311761168e+01,-3.382300115635171665e+02,-3.415379788518476971e+02,-1.590642969538743756e+01,-1.765973881943979791e+02,-1.167689885247381056e+02,-1.942679964707466311e+01,-3.833030305083090639e+02,-8.455544292951944385e+01,-4.027875863605914901e+02,-2.789984601785796769e+01,-7.458967579903205660e+02,-4.520123123213442540e+01,-7.222726137049528461e+01,-3.181903333713219633e-06,-3.687247903091846979e+02
-2.580490094474315583e+02,-3.651472783847614778e+02,-2.700551839683510025e+02,-2.754257950518663968e-04,-1.193546754508241570e+01,-2.082762871681447621e+02,-9.273256151300193650e+00,-5.745380901589551286e+02,-3.795868646368278974e+02,-1.490350475821082199e+01,-1.280417114899383968e+01,-1.471133465807720420e+01,-1.079924699850603389e+02,-7.126712918685244631e+02,-5.138710897908089237e+02,-5.457203861800021514e+02,-2.992533722384595194e+02,-8.671292471526305334e+00
-1.377319682635665856e+02,-1.270489846413843082e+02,-1.416549686488688735e+02,-5.332384578826463439e+01,-2.715647105684001517e+01,-1.420537465245343469e+02,-3.036570015074447682e+00,-2.176039098491386881e+02,-1.498308222106826975e+02,-4.111000858214081433e+01,-1.085149365544118144e-01,-3.610476600568291161e+01,-2.903421831149665344e+00,-8.661453445497070334e+02,-1.352604205658280137e+02,-1.879691208310316028e+02,-1.461810516478061288e+02,-2.393326967251035597e+01
-2.630988489621220197e+02,-3.551022236870369397e+02,-2.766253837801448299e+02,-8.510836177249589060e-03,-1.069860226307152473e+01,-2.144782295975796842e+02,-5.290591945642615812e+00,-6.269718943374170976e+02,-3.913572850674613619e+02,-1.467893289158266512e+01,-6.023699924745235634e+00,-1.216303537982263094e+01,-9.065054377298334032e+01,-6.434345464956304568e+02,-5.839628266214118639e+02,-6.160046207790107928e+02,-3.120297296608640636e+02,-6.920809960134177707e+00
-1.743762885401145297e+02,-1.869126174373976994e+02,-1.754907407995388553e+02,-1.149516134970818229e+02,-1.330890886495612619e+02,-1.778469145315293360e+02,-1.545267949325541235e+00,-2.729322418457540493e+02,-1.846892215870236384e+02,-7.674691695475890185e+01,-2.398507450991879120e-01,-6.306751844730269596e+01,-1.846778562800972736e+02,-4.891947157078601549e+02,-2.010814639928439362e+02,-2.299491261494585501e+02,-1.768283842021000396e+02,-7.774555005684112530e+01
-3.371502566914004433e+02,-6.317925787494480971e+01,-5.316275650916491031e+02,-4.170662044779454050e+02,-3.532845784630399066e+02,-1.636033586064728809e+02,-2.876557438748149025e+02,-5.923326820507399049e+01,-6.154194038832849856e+02,-2.594982839882486019e+02,-2.119009747681444935e+02,-2.287369882228769313e+02,-9.386648736286269841e-05,-9.273684065418544620e+00,-7.253261137501083056e+01,-9.430171490565176384e+01,-6.099202227294885006e+02,-4.140155816883811326e+02
-2.893769982910193903e+02,-3.097837739237551347e+00,-2.669689244828254573e+02,-3.715179956067662488e+02,-3.343733385446629427e+02,-1.441306057078786864e+02,-1.953293774455718506e+02,-5.172373377323106070e+01,-2.755292573717605364e+02,-2.535594005970746423e+02,-1.367055161309757807e+02,-2.218966151964023368e+02,-1.259816114315487345e+00,-6.728772113559358115e-01,-7.580039711728949747e+00,-1.830096105671565221e+00,-2.799002722819947166e+02,-3.764227222239434809e+02
-3.207125805555999136e+02,-2.109081915845282040e+00,-3.852700720598950852e+02,-3.745534242598600372e+02,-3.359012605399024096e+02,-1.434322647407157376e+02,-2.101540696027422257e+02,-5.443363549108020294e+01,-3.865371057934866599e+02,-2.552844530222345156e+02,-1.423275485351683187e+02,-2.251675847768442793e+02,-1.836032470974267861e-01,-3.183110033641190384e+00,-1.001018827971008029e+01,-5.321940084893239664e+00,-4.007465082625777768e+02,-3.861535198765484438e+02
-1.383114476552295580e+00,-2.878968531711664625e+01,-2.045307925545332139e+00,-2.702071894197658821e+02,-2.761772809689058477e+02,-4.168541251739078746e+00,-1.745439201187433014e+02,-8.106473553932377740e+01,-1.610689609568134673e+00,-3.054230673074162610e+02,-8.690440011737115356e+01,-3.181074559216321518e+02,-3.011337411978804823e+01,-7.432218114321410667e+02,-4.705518081325138979e+01,-6.368639951799726617e+01,-9.047605303647605623e-01,-2.996514141261711757e+02
-2.637434404559488144e+02,-3.443125713118992621e+02,-2.827448506325965241e+02,-3.741985367532115969e+00,-3.710212828334622071e+00,-2.257841970614892375e+02,-7.021649328383510191e-01,-4.810371546940910434e+02,-3.752352829223184472e+02,-1.628658568046623145e+01,-3.829800342722130324e+00,-1.162551018196328556e+01,-8.457602298050474587e+01,-9.477488912979713405e+02,-3.913394581931316907e+02,-4.542287937864003879e+02,-3.084045554420411008e+02,-8.333606583045857219e-01
