-1.254392446534772443e+00,-8.688806326241776956e-01,-1.012844311982437162e+01,-1.684479860167255261e+00,-2.209556731344660463e+00
-2.717639955560082310e+00,-2.197493158572338956e+00,-2.142994780408330247e+00,-1.305339061561243019e+00,-8.335485271157875298e-01
-1.453881043847565557e+00,-1.402337443866834121e+00,-3.117433585426903075e+00,-7.716414377937599323e-01,-4.283610700743220256e+00
-9.759652879703653028e-01,-1.462358106698401716e+00,-1.713748961423263051e+00,-2.595742800654982751e+00,-1.989945795257483274e+00
-1.425893867848660124e+00,-1.446760427355114231e+00,-3.112270480239833770e+00,-1.679623794638682055e+00,-1.226112464645415789e+00
