-1.211297903127929398e+00 -7.591528347774225693e-01 -9.934594468533713751e+00 -1.606798514574810710e+00 -3.394728261728146901e+00
-2.631334237371184326e+00 -1.915459067034194440e+00 -1.511050908210702204e+00 -1.045923632164555972e+00 -1.566865343145594114e+00
-1.299478659775772815e+00 -1.557700459324893760e+00 -2.551224042965279715e+00 -8.424439007909603205e-01 -4.820427242152623748e+00
-9.071159836135072041e-01 -1.356547463929549391e+00 -1.523763503067294023e+00 -2.488785908878470288e+00 -3.273760406015567614e+00
-1.200913907099369293e+00 -1.402295348972979250e+00 -2.496803452512807997e+00 -1.736200093447985759e+00 -1.637256787395876767e+00
