-1.619932744531412450e+00 -5.518746549897933562e+00 -1.166268197827884157e+00 -1.309087018230855382e+00 -1.530241983050929733e+00
-1.762140013597376598e+00 -3.781594894984736221e+00 -6.537544136563417929e-01 -2.877904584892438500e+00 -1.473183798880932649e+00
-9.140485130222776311e-01 -2.443055261486348329e+00 -2.195317348697982229e+00 -1.384549519434784770e+00 -1.894142231351689354e+00
-1.091731301096512174e+00 -2.310045970167486029e+00 -1.273428612119840153e+00 -1.421494065926940831e+00 -3.126186158067795873e+00
-9.384444283000630271e-01 -4.222000218272699001e+00 -8.927899873994606939e-01 -2.670011828564239575e+00 -2.159942629843493389e+00
