-7.554080438216945192e-02,-1.636565291052367144e+01,-2.620972542258405813e+00,-3.525045999489831416e+01,-1.055994358253185439e+01
-5.011247012483798002e+00,-3.860276806637516489e-01,-2.000642480598898487e+00,-4.002326451539730101e+01,-1.724078354284929393e+00
-9.684620256616482958e-02,-2.382671764531682168e+00,-1.407797488411559961e+01,-4.302698732218201627e+01,-3.290876831292256099e+01
-3.625404348377855199e-06,-1.252852979592022287e+01,-1.945268774291588798e+01,-3.765523055184706891e+01,-3.183902915239184139e+01
-2.569830722080248986e+00,-1.779190703425821241e+01,-1.193776163153963260e-01,-5.584167254951049131e+01,-3.324823579391942729e+00
