-5.638434069333682963e+00,-3.564834558275080910e-03,-2.052972805810080104e+01,-2.513274355400375981e+01,-1.680043472045979769e+01
-1.640755869249206000e+01,-3.602411957518809604e+00,-1.480373176687205294e+01,-3.080339524608914559e+01,-2.763674624332013163e-02
-4.592887180223166610e-02,-3.465851474139808541e+00,-4.662857017343575272e+00,-3.082437284837724079e+01,-5.471656691237597236e+00
-1.075898541635463956e-03,-1.298858621312186123e+01,-6.838567105035576077e+00,-1.348200722896003967e+01,-3.392881099464634076e+01
-3.377615407260651237e-01,-2.337752226528499122e+00,-3.604030130030175805e+00,-2.977311304513635548e+01,-1.814763688349002813e+00
