,D-Alt,D-Fuc,Fuc,Gal,Glc,GlcA,GlcNAc,Gul,Man,ManNAc,Neu5Ac,Neu5Gc
0,-316.08854104668137,-38.115776895219376,-38.474817279297255,-0.04255961455749668,-63.99010938992868,-204.30786008419219,-44.48775089754127,-3.178053827157765,-74.17254210878133,-392.4556384907019,-200.79087681755937,-198.3555491546231
1,-117.98883666236969,-2.702042384030404,-1.3157480229104677,-19.08298661234423,-87.12684298535467,-139.7764800746645,-1.092581428839361,-27.695176429807443,-1.1107607814375509,-236.434979198862,-131.80246327964264,-136.0306169250171
2,-25.672264306108712,-96.30874241703357,-96.79913355770613,-79.31006771057788,-22.33121312402866,-111.51603057828062,-2.1202017919108584e-10,-103.80612640878722,-26.098282171385492,-53.94206359026524,-110.94831024639713,-112.86377104834325
3,-22.887488067812022,-32.69808546293898,-32.59890660408047,-48.34010821243471,-47.52061812687926,-2.3981522185123,-19.460458979711937,-57.59213806897981,-8.265177194880891,-125.95850518449511,-0.6063930617676403,-1.0118585281964996
4,-103.1884007874173,-117.02643942761887,-117.31442178762293,-54.50982165533457,-3.3002137008137953,-20.020754809797943,-0.1176528737615885,-121.21539842402936,-17.861572658028958,-2.6020711023795795,-16.321478227132634,-16.045634535804695
5,-3.4739884680607678,-59.62695917822256,-59.75716354412766,-39.644891658993956,-8.775719984390584,-63.301718916186395,-5.2280988118463,-60.639406549631815,-0.03719453926475502,-197.97641480155198,-55.01656853661572,-58.7198406057336
